collection_id,account_id,call_attempts,recovery_amount
1156,19241,2,23152.68
1157,9565,5,38246.53
1158,7366,7,7774.78
1159,19949,6,9296.08
1160,8499,8,11289.3
1161,19796,2,27584.16
1162,12755,9,34768.95
1163,563,1,47271.08
1164,18233,5,11062.69
1165,683,6,36090.46
1166,15130,6,27996.34
1167,4103,3,3628.89
1168,171,1,30780.34
1169,17688,2,531.49
1170,333,2,4384.7
1171,4823,5,36986.69
1172,409,4,48048.16
1173,12944,5,26884.15
1174,3471,8,30017.97
1175,6564,5,17280.84
1176,18598,7,23613.54
1177,11928,9,2833.99
1178,19963,8,30304.95
1179,6308,8,19216.46
1180,18609,9,42513.7
1181,11485,8,44401.56
1182,11559,6,24504.45
1183,11799,5,34043.56
1184,16450,6,19151.41
1185,18189,5,48218.51
1186,8503,2,23571.89
1187,2806,7,47596.68
1188,2459,6,3784.25
1189,17369,5,22167.71
1190,6942,6,37433.59
1191,15550,1,27912.47
1192,623,5,1899.38
1193,16503,9,38175.02
1194,4771,5,35135.42
1195,7764,9,37438.77
1196,8779,4,10884.21
1197,19801,1,20996.03
1198,266,9,26263.47
1199,16011,2,42750.04
1200,2680,8,21472.55
1201,10825,8,12810.46
1202,17365,6,21161.46
1203,8222,2,13719.65
1204,13694,8,6923.54
1205,2795,2,47103.73
1206,3132,2,6418.1
1207,13775,1,1700.9
1208,15391,7,4303.51
1209,10256,9,10858.06
1210,18402,2,23270.17
1211,18982,7,24297.26
1212,5461,9,37893.82
1213,2817,8,13486.83
1214,12214,4,43037.35
1215,7189,3,23247.94
1216,4353,1,48751.09
1217,9540,7,24489.28
1218,718,8,12102.43
1219,6586,2,36087.15
1220,10452,3,6160.43
1221,1730,1,27316.55
1222,5731,6,9492.84
1223,660,7,31472.63
1224,8626,9,36241.83
1225,12934,9,27667.75
1226,11713,7,48999.38
1227,16642,3,2127.14
1228,14939,5,38685.7
1229,10603,7,48622.31
1230,9804,3,46641.13
1231,12756,1,24144.26
1232,4512,6,2193.32
1233,11352,9,23492.07
1234,435,7,9766.08
1235,16422,7,43488.92
1236,19538,5,15012.46
1237,7169,6,3384.85
1238,5959,3,23315.95
1239,2847,8,22373.85
1240,19282,8,8509.67
1241,12505,7,4055.9
1242,419,6,43760.58
1243,1439,8,46971.11
1244,12798,1,49138.28
1245,17352,1,25681.78
1246,2619,3,24329.42
1247,1426,8,2319.31
1248,13684,2,46619.23
1249,10955,5,2269.28
1250,3734,9,44223.54
1251,4014,1,29357.06
1252,4575,2,15437.12
1253,9683,7,34571.24
1254,3816,2,23780.85
1255,19107,6,22726.93
1256,19898,1,9947.67
1257,17412,8,13409.55
1258,9734,3,40765.35
1259,6571,5,24612.0
1260,19683,4,13684.67
1261,10853,9,9089.66
1262,7120,9,48467.34
1263,2424,7,24568.87
1264,3945,8,11686.01
1265,5057,9,30520.82
1266,6907,6,7995.1
1267,6516,2,2028.16
1268,17303,1,4129.91
1269,15464,6,25472.41
1270,7649,6,14495.85
1271,16624,1,39836.36
1272,8472,1,17994.05
1273,12381,6,8948.6
1274,10125,8,2573.73
1275,12351,1,32032.91
1276,16323,9,32997.55
1277,19257,6,18018.04
1278,17969,2,22832.02
1279,3852,7,2994.37
1280,13596,6,16150.19
1281,12270,2,16100.85
1282,8160,6,47834.64
1283,1727,6,39219.92
1284,10319,4,26858.18
1285,19633,5,47141.11
1286,18089,1,47145.88
1287,6766,9,49019.64
1288,7918,4,1274.39
1289,2377,9,11671.64
1290,17546,8,39004.17
1291,19216,1,36684.62
1292,10969,6,13272.4
1293,3960,6,15611.41
1294,13078,7,34413.51
1295,14304,5,2008.69
1296,12139,6,9087.29
1297,19475,1,38695.04
1298,7983,2,12085.16
1299,19803,7,22283.05
1300,12652,2,18478.72
1301,13015,1,16826.54
1302,12598,1,15554.49
1303,10785,2,47738.09
1304,6749,9,19587.34
1305,2050,7,15183.47
1306,1273,2,18126.34
1307,18234,5,33396.45
1308,6395,1,9990.4
1309,19009,1,6466.95
1310,16031,4,5813.55
1311,17468,9,7900.17
1312,2341,4,46873.32
1313,4316,5,49133.16
1314,11156,8,34007.34
1315,19265,1,7618.44
1316,1415,5,23492.38
1317,10852,2,8593.28
1318,2531,7,629.85
1319,7164,3,712.01
1320,4507,3,22711.8
1321,4059,6,8110.01
1322,10646,3,43138.44
1323,14710,3,4911.88
1324,14585,1,26553.23
1325,4163,4,45703.34
1326,15481,5,45430.08
1327,1025,6,1515.88
1328,14905,3,48247.25
1329,6225,2,24906.03
1330,14050,3,10219.33
1331,13959,8,46696.65
1332,8706,7,12592.6
1333,15898,4,8328.46
1334,879,1,11682.66
1335,14657,4,48535.43
1336,4001,1,7442.68
1337,13918,9,8245.33
1338,9317,6,47564.37
1339,15845,7,22594.83
1340,3456,3,31047.35
1341,9250,2,29861.02
1342,19153,9,40824.46
1343,3767,7,517.88
1344,10005,6,43265.53
1345,14025,6,22674.74
1346,10462,6,2416.93
1347,8675,2,3780.48
1348,19247,6,2007.51
1349,7705,4,42335.83
1350,12914,6,2244.25
1351,7053,6,615.69
1352,8010,4,30052.8
1353,19236,2,3217.17
1354,2034,1,25908.74
1355,2158,2,18135.09
1356,8938,4,25240.61
1357,8045,9,12790.5
1358,18638,4,46935.53
1359,16233,7,49822.44
1360,19267,7,3494.04
1361,17510,6,36976.32
1362,14490,3,2065.95
1363,16195,7,17653.69
1364,753,8,42742.46
1365,16308,9,21484.3
1366,16980,1,27648.76
1367,4153,3,46907.4
1368,17638,3,10399.61
1369,13035,1,29203.34
1370,14731,2,10916.33
1371,5522,8,43031.59
1372,581,7,15392.43
1373,2661,7,6031.32
1374,17713,5,33684.75
1375,12691,1,30101.92
1376,11484,3,34663.45
1377,1317,5,30124.55
1378,16899,1,13273.17
1379,6050,9,29177.3
1380,9365,2,12137.44
1381,12864,6,1395.32
1382,5234,3,37151.09
1383,610,8,4214.59
1384,11158,3,40145.38
1385,7124,7,26341.95
1386,17619,5,37664.92
1387,12320,7,49327.63
1388,9753,2,42105.38
1389,11775,6,39597.98
1390,18153,6,7918.39
1391,4490,8,17483.53
1392,16879,4,36533.55
1393,29,9,27737.92
1394,15726,9,18009.11
1395,14229,5,38238.86
1396,3763,7,45686.82
1397,18880,8,1308.91
1398,16408,4,9770.36
1399,173,1,35863.62
1400,14975,3,28194.63
1401,18334,2,21932.43
1402,1441,4,5682.66
1403,6936,5,2694.72
1404,15269,6,10719.84
1405,1176,6,30100.6
1406,10501,3,21747.49
1407,2182,1,25211.98
1408,15576,9,14163.55
1409,16397,6,18065.01
1410,6259,5,4172.88
1411,967,6,8577.86
1412,2787,6,41163.27
1413,5532,1,29678.2
1414,18732,1,28550.98
1415,2931,9,1405.87
1416,15573,1,32943.94
1417,19693,4,45096.01
1418,19964,8,19778.31
1419,18970,5,15976.9
1420,8450,2,35677.12
1421,10978,1,26016.86
1422,329,2,44352.76
1423,19616,8,42393.52
1424,458,7,25162.35
1425,5679,1,9464.21
1426,6511,5,28313.42
1427,7818,5,13925.31
1428,19060,1,47369.37
1429,11577,1,8392.28
1430,14097,3,16768.02
1431,2309,1,19093.93
1432,17158,8,31567.04
1433,14129,7,13825.14
1434,13532,8,19889.37
1435,4731,3,29669.94
1436,8420,3,20233.05
1437,19301,4,46724.22
1438,2541,4,16992.6
1439,2934,3,42180.7
1440,13439,2,33492.32
1441,10334,4,37747.96
1442,6555,8,971.21
1443,994,7,45634.42
1444,16475,2,38373.81
1445,4040,4,21509.92
1446,15373,8,46604.09
1447,13145,9,22445.24
1448,10311,6,18956.98
1449,3789,8,23460.37
1450,6440,9,14708.43
1451,3582,5,41361.54
1452,14800,5,29143.2
1453,10579,3,1919.56
1454,16154,7,24743.07
1455,19717,4,13054.25
1456,889,2,25560.79
1457,15483,1,23200.02
1458,16830,8,11691.19
1459,10719,1,27850.71
1460,517,6,1371.98
1461,16470,7,21537.14
1462,14536,3,10759.2
1463,1295,2,48904.34
1464,5261,9,43050.19
1465,16792,8,8108.11
1466,19591,9,808.46
1467,16544,5,9521.86
1468,14145,9,16674.3
1469,17704,8,1878.99
1470,13162,5,13949.7
1471,16144,3,17360.71
1472,6336,7,2501.28
1473,17118,5,19711.3
1474,2266,5,37169.18
1475,7559,9,8778.88
1476,15328,4,46492.97
1477,2053,8,13324.76
1478,18575,8,24007.8
1479,2195,7,27883.49
1480,4387,5,6845.57
1481,9724,6,17564.25
1482,16465,1,41166.31
1483,7380,5,38847.87
1484,8852,8,32707.55
1485,13769,4,2278.37
1486,7077,1,27991.8
1487,8734,1,48361.12
1488,2310,4,24532.46
1489,1957,7,42259.0
1490,2250,5,46862.92
1491,14600,2,37451.07
1492,11233,3,28768.62
1493,4529,9,25609.67
1494,5925,3,40600.14
1495,12115,1,37014.16
1496,589,9,29064.26
1497,5143,2,15317.92
1498,3853,1,14449.42
1499,14076,9,41410.25
1500,4924,3,36164.81
1501,13885,1,46885.78
1502,485,7,24868.68
1503,10155,2,37734.16
1504,18391,6,34674.73
1505,12548,6,45123.66
1506,3762,5,4699.95
1507,2557,1,622.78
1508,16012,9,11136.93
1509,12849,9,14968.99
1510,10677,5,704.61
1511,14401,9,47334.06
1512,19863,9,45257.02
1513,4768,6,38735.4
1514,7727,1,26972.4
1515,18436,1,9468.96
1516,18883,7,33406.97
1517,8415,6,44441.58
1518,1548,5,23478.09
1519,9788,4,27473.63
1520,12076,9,25286.47
1521,9403,9,43740.71
1522,402,7,47513.89
1523,8314,8,44771.15
1524,11741,8,19177.6
1525,10534,1,46087.22
1526,18801,6,27560.46
1527,19399,1,4558.31
1528,16033,8,9619.1
1529,3342,3,21031.94
1530,8958,3,29364.04
1531,2023,1,21263.56
1532,16921,6,8676.17
1533,13136,9,13194.16
1534,336,2,13538.18
1535,16367,7,10971.79
1536,10360,8,31816.28
1537,13865,9,4748.03
1538,5274,9,36744.08
1539,9229,1,23612.48
1540,13426,1,43033.3
1541,16771,3,23076.34
1542,18571,8,18448.09
1543,5535,2,43812.44
1544,6077,8,19122.43
1545,13778,2,3896.68
1546,7806,1,18313.24
1547,845,6,42850.71
1548,3067,8,28918.17
1549,18674,2,49883.78
1550,16912,2,25733.85
1551,8037,4,2090.12
1552,19325,5,45272.62
1553,13976,4,46232.13
1554,8096,5,36657.19
1555,10777,7,42271.71
1556,5766,7,45812.41
1557,8024,4,33764.57
1558,11987,9,6280.05
1559,11522,8,45401.26
1560,5393,5,37245.59
1561,11647,7,25798.29
1562,13089,5,39310.08
1563,6499,7,48027.73
1564,12295,1,2425.18
1565,14798,7,41312.99
1566,16762,8,17185.86
1567,9212,4,23906.63
1568,6890,3,2247.8
1569,17920,7,6561.73
1570,554,7,37049.13
1571,588,3,19253.26
1572,18873,6,48737.13
1573,6151,9,13525.15
1574,9077,2,19233.52
1575,2284,9,18748.08
1576,2714,3,10521.36
1577,7499,5,37406.37
1578,2775,7,6810.69
1579,16283,5,49603.7
1580,15282,4,34352.55
1581,9626,9,10775.71
1582,9038,6,19227.88
1583,17103,9,49787.1
1584,11730,3,25151.84
1585,7739,4,661.15
1586,12652,5,28000.8
1587,8955,6,8870.85
1588,14901,6,22488.96
1589,11315,4,11408.76
1590,3514,1,40547.14
1591,5434,6,15089.65
1592,8951,2,46922.57
1593,10929,7,32932.87
1594,4361,9,49312.79
1595,3147,1,22177.41
1596,2770,4,46864.04
1597,8647,2,33234.33
1598,18158,8,20981.63
1599,3558,1,20387.99
1600,9184,7,35266.27
1601,5627,9,31633.23
1602,3147,1,28668.54
1603,3852,9,32896.07
1604,5747,8,2136.75
1605,12821,8,10580.33
1606,11142,2,44445.54
1607,7860,8,37890.3
1608,10859,3,3447.68
1609,14514,5,7975.96
1610,13358,6,43470.69
1611,14861,9,38630.21
1612,13704,2,26295.52
1613,775,1,32277.3
1614,17767,9,21966.28
1615,9775,3,1709.55
1616,1343,9,7553.39
1617,16798,2,7054.03
1618,1171,3,20052.21
1619,18734,2,7088.52
1620,19587,8,17700.85
1621,12603,2,37238.04
1622,3225,1,20561.74
1623,16302,3,10639.78
1624,7441,4,49915.98
1625,13586,5,38174.94
1626,10916,8,49196.42
1627,12320,9,30282.12
1628,13570,4,27384.77
1629,17412,1,27516.43
1630,1529,8,18860.7
1631,1263,6,47292.9
1632,13355,1,28780.28
1633,907,6,7344.61
1634,13055,2,23641.38
1635,18640,7,35272.01
1636,18160,7,18374.44
1637,16291,2,48201.59
1638,19608,1,37961.75
1639,5123,4,47145.04
1640,220,6,35590.0
1641,7462,3,6247.29
1642,365,4,47933.05
1643,8772,9,27511.13
1644,19092,6,42446.65
1645,4631,2,7430.22
1646,9825,7,33074.51
1647,4854,8,8916.6
1648,1747,1,49565.9
1649,13427,6,12996.15
1650,8639,5,36707.39
1651,244,5,28049.88
1652,5247,1,6052.01
1653,1658,2,34202.8
1654,11558,2,3078.52
1655,3871,8,23933.92
1656,16909,2,37192.68
1657,13078,4,30313.21
1658,13824,2,3105.07
1659,2290,6,5148.21
1660,12863,5,32187.68
1661,7874,9,17577.74
1662,12785,1,13724.61
1663,9596,6,21055.77
1664,6275,5,8839.71
1665,14900,1,3861.75
1666,13037,8,28104.83
1667,1299,1,43515.93
1668,16757,8,6933.19
1669,14690,6,36618.77
1670,16985,7,2197.3
1671,13642,9,42589.32
1672,6480,7,9636.3
1673,16592,3,24090.96
1674,13060,3,21444.21
1675,3478,1,49902.43
1676,12269,3,19961.61
1677,2212,8,35274.68
1678,10328,9,47049.41
1679,10546,1,44015.24
1680,10170,3,7709.53
1681,14683,2,42222.46
1682,4597,2,32724.66
1683,18062,7,4487.77
1684,19752,4,24135.92
1685,12597,6,20036.31
1686,3266,1,36175.73
1687,6665,9,2476.67
1688,709,7,44017.51
1689,2910,3,25051.19
1690,19905,7,15314.21
1691,15254,2,15590.45
1692,15535,4,41976.83
1693,7289,5,46933.52
1694,2853,2,9835.63
1695,1466,2,1256.2
1696,11112,6,20066.23
1697,7027,2,26319.21
1698,117,9,30061.81
1699,17334,7,5869.26
1700,7623,5,26338.89
1701,16814,3,35552.66
1702,5502,4,8320.89
1703,241,5,26555.07
1704,11749,6,49688.0
1705,9854,3,38579.34
1706,10214,4,37375.54
1707,15119,8,33172.87
1708,2358,8,25132.14
1709,18910,6,31115.96
1710,1709,4,28691.36
1711,14756,6,48228.33
1712,10683,3,20714.16
1713,5701,3,39900.49
1714,8576,9,15481.99
1715,1248,9,48298.57
1716,13225,6,934.27
1717,15981,3,2982.06
1718,3976,1,18933.01
1719,19198,6,34018.32
1720,2349,6,41191.12
1721,492,9,34969.1
1722,8833,1,41017.39
1723,8772,1,39576.21
1724,17814,4,43330.88
1725,17911,8,41735.21
1726,9931,7,48413.09
1727,2119,2,15105.09
1728,9829,3,11128.41
1729,6969,5,44440.54
1730,389,3,46966.58
1731,10977,1,7109.18
1732,2874,8,28815.09
1733,1428,8,4422.98
1734,16111,6,47375.19
1735,13825,7,22907.81
1736,5453,3,9147.76
1737,2609,9,45144.92
1738,11625,1,25010.87
1739,9659,8,15191.86
1740,14278,6,1240.61
1741,3100,9,18918.98
1742,7467,4,44115.08
1743,9031,1,48749.98
1744,3458,5,13812.79
1745,2828,4,45911.08
1746,18407,1,30162.3
1747,12722,5,31024.84
1748,19240,4,24245.05
1749,4955,2,47617.08
1750,5881,9,8194.12
1751,17682,8,18329.27
1752,547,7,24630.12
1753,4755,2,25737.68
1754,9683,1,20309.41
1755,10434,4,3949.79
1756,6189,1,19550.48
1757,6904,5,6997.62
1758,11810,5,1115.3
1759,10172,3,11561.9
1760,1923,5,23253.15
1761,10139,2,26949.93
1762,18642,5,1603.26
1763,5627,9,44903.22
1764,8301,8,37870.58
1765,125,2,19936.75
1766,7840,9,12133.16
1767,18751,2,8893.37
1768,1076,7,33628.61
1769,7804,7,6724.56
1770,17292,5,44538.54
1771,795,5,48974.13
1772,16701,7,30349.46
1773,16210,1,6233.83
1774,1307,2,37887.85
1775,5820,7,23145.81
1776,8853,3,39921.46
1777,19910,7,46138.52
1778,4631,4,34425.47
1779,3128,4,14808.86
1780,14984,2,30971.25
1781,11648,9,47929.98
1782,16194,1,632.2
1783,5492,4,49373.72
1784,7707,9,7111.2
1785,3349,7,4146.3
1786,18009,6,45148.61
1787,10670,6,44084.55
1788,15796,9,20838.81
1789,13907,2,35832.61
1790,18892,6,36877.49
1791,1095,5,18577.52
1792,15143,5,48326.55
1793,9649,1,23265.21
1794,3816,6,45258.57
1795,3268,4,49527.31
1796,15792,6,49932.55
1797,17127,6,36437.53
1798,4564,3,25152.7
1799,17893,3,16616.82
1800,19094,9,20683.2
1801,19840,1,32819.96
1802,11923,5,29783.9
1803,4228,6,14316.48
1804,171,2,19781.56
1805,12622,4,37387.45
1806,12498,3,13877.93
1807,7544,9,37805.1
1808,19254,6,16950.31
1809,9425,9,40867.08
1810,14617,1,38922.1
1811,1188,5,36508.07
1812,10255,3,22721.22
1813,16814,1,32133.34
1814,11973,6,32049.61
1815,12981,8,25428.02
1816,8892,4,43132.42
1817,6033,2,28581.42
1818,3644,4,3424.08
1819,14455,6,1784.44
1820,17465,2,35505.26
1821,16046,1,44975.52
1822,10473,1,33202.48
1823,5571,2,10818.92
1824,11225,9,47023.38
1825,1307,4,4759.71
1826,12760,1,31913.1
1827,10939,2,41872.65
1828,18052,1,36308.28
1829,685,6,13863.83
1830,8636,4,2197.05
1831,6953,3,16403.97
1832,10787,7,32292.85
1833,13745,4,38903.74
1834,17973,3,45634.1
1835,11317,2,8460.49
1836,7600,4,1020.13
1837,18920,8,37009.47
1838,13305,7,22575.48
1839,6869,6,34227.93
1840,7746,8,6775.17
1841,6425,1,5497.06
1842,15845,2,32082.91
1843,6133,4,31787.64
1844,10684,8,952.77
1845,6220,2,14840.08
1846,1956,2,42538.05
1847,6441,9,3396.25
1848,1181,1,45136.66
1849,10419,8,2633.85
1850,8134,6,13937.06
1851,12462,8,17547.98
1852,10397,3,8551.71
1853,11470,4,14892.25
1854,12015,1,23096.08
1855,4653,8,41625.31
1856,597,6,10454.15
1857,9747,8,1793.33
1858,12168,6,9799.11
1859,6684,4,2490.51
1860,3861,8,19461.24
1861,12499,5,37725.06
1862,16151,5,9613.72
1863,690,2,38935.93
1864,19401,7,29325.27
1865,9600,2,48450.95
1866,7040,6,45433.13
1867,4467,9,873.27
1868,2948,8,10234.17
1869,9491,5,30845.26
1870,14927,8,7824.81
1871,10902,2,41319.34
1872,14871,9,7094.12
1873,13798,8,21358.08
1874,13114,3,28208.01
1875,2120,7,27472.48
1876,400,1,16735.8
1877,9515,8,44499.75
1878,16598,9,35941.52
1879,19061,1,25123.58
1880,6164,3,12393.39
1881,19341,3,22713.35
1882,7795,2,2421.84
1883,9843,4,1381.66
1884,13591,4,46969.0
1885,665,7,8809.6
1886,8011,1,43226.13
1887,8006,5,34508.16
1888,11132,4,42032.85
1889,10143,1,45397.33
1890,8913,9,5381.3
1891,2585,7,34987.39
1892,11095,4,10385.89
1893,16807,7,8609.51
1894,6542,3,39329.25
1895,52,1,42577.78
1896,19856,9,31910.68
1897,11518,1,28206.63
1898,17056,7,25732.29
1899,11628,8,45279.43
1900,5018,8,38862.06
1901,6657,8,2155.73
1902,654,8,2559.82
1903,5237,9,10749.44
1904,17954,6,33270.29
1905,17156,3,14740.13
1906,1425,6,2223.68
1907,19748,3,36566.72
1908,6593,3,30915.97
1909,18987,9,4186.11
1910,7948,6,36725.79
1911,19308,5,19047.16
1912,4728,7,49232.29
1913,7279,9,15623.77
1914,1409,1,5740.84
1915,3464,8,25025.19
1916,19462,8,14275.53
1917,3970,5,19034.11
1918,18903,4,26886.48
1919,19518,3,20215.14
1920,4305,1,14911.37
1921,1076,1,19491.34
1922,12312,5,40016.51
1923,185,5,10962.66
1924,13136,9,36027.2
1925,10925,7,31550.13
1926,12488,3,7130.03
1927,16459,3,8636.71
1928,8349,3,29893.56
1929,2787,8,24111.82
1930,4922,9,22680.28
1931,465,5,43539.14
1932,14129,8,11027.95
1933,17638,1,40889.54
1934,651,7,28104.89
1935,2345,8,41782.82
1936,11520,5,12580.41
1937,11555,1,13482.41
1938,17996,8,27200.31
1939,17082,2,12154.67
1940,11464,5,14835.14
1941,18065,1,26619.73
1942,6703,9,40036.49
1943,15717,8,23465.77
1944,4895,7,11059.71
1945,1668,5,36750.61
1946,19783,3,38198.98
1947,233,1,35772.86
1948,14477,6,4609.37
1949,7937,9,1849.79
1950,12002,5,11754.92
1951,16901,2,16858.22
1952,18680,3,29693.6
1953,8849,1,15722.87
1954,11953,1,48902.81
1955,6761,7,23292.97
1956,17737,8,14633.61
1957,14246,8,28940.11
1958,3754,9,47220.19
1959,13744,2,46305.59
1960,9792,8,48502.38
1961,19548,7,48808.6
1962,4721,4,42260.17
1963,2089,7,41207.67
1964,16799,8,23375.25
1965,4608,6,17775.76
1966,15048,3,8963.13
1967,3534,2,4269.69
1968,9172,2,17715.5
1969,10046,4,21247.1
1970,8806,5,1663.3
1971,7310,9,9367.65
1972,7724,8,7678.65
1973,13562,9,21174.14
1974,4500,9,27686.33
1975,6304,5,2519.96
1976,7195,5,45603.36
1977,2146,6,35283.95
1978,2885,7,24720.47
1979,11391,9,9802.67
1980,14020,1,34598.82
1981,1105,4,2031.19
1982,6569,7,951.82
1983,18387,6,44179.71
1984,14289,7,7493.4
1985,141,4,1321.16
1986,7760,1,20462.29
1987,12736,5,37576.98
1988,5050,9,18771.58
1989,13488,3,44681.87
1990,7645,3,21162.29
1991,7746,9,34617.46
1992,19298,9,3797.04
1993,5930,8,24393.36
1994,3575,3,42092.2
1995,17767,7,14681.11
1996,9735,4,18451.16
1997,620,3,37058.53
1998,11023,8,23934.55
1999,16630,3,2844.93
2000,14738,9,4706.76
2001,18877,2,40397.94
2002,13639,1,44987.75
2003,4516,9,42062.59
2004,14928,9,17939.78
2005,4022,4,3365.34
2006,5149,5,39213.41
2007,15464,9,27166.6
2008,18051,1,2413.69
2009,3552,9,14745.51
2010,948,8,35365.18
2011,12827,8,31825.0
2012,673,1,23657.65
2013,41,3,33800.06
2014,17360,4,26266.95
2015,15168,7,39365.01
2016,16485,5,4371.82
2017,17380,3,21726.13
2018,16592,2,36931.21
2019,15773,2,28082.72
2020,8701,5,746.56
2021,18072,1,11083.39
2022,2370,3,9502.71
2023,18363,7,21044.06
2024,5782,9,39935.77
2025,11223,1,19252.65
2026,3568,6,26127.02
2027,18475,1,25860.84
2028,15214,3,7390.63
2029,2187,3,6510.68
2030,10548,6,19450.79
2031,14054,1,5860.76
2032,2466,6,38956.63
2033,12249,3,9773.44
2034,15061,9,36604.78
2035,4475,6,42282.57
2036,6178,5,27405.75
2037,4272,2,44070.1
2038,2512,6,14854.94
2039,11470,4,34493.31
2040,10892,3,16250.65
2041,13512,2,32819.93
2042,4976,9,40188.5
2043,5522,7,12967.19
2044,2201,7,6521.82
2045,16508,2,39825.76
2046,5423,7,12271.32
2047,19052,4,21841.92
2048,221,1,49762.52
2049,8387,6,23142.63
2050,7379,8,14296.4
2051,4754,5,37066.85
2052,1710,6,7715.73
2053,13508,1,12302.03
2054,852,4,13359.41
2055,8589,5,48443.7
2056,8403,8,10340.39
2057,10541,8,31060.04
2058,7546,4,4030.63
2059,4142,9,20778.19
2060,10871,2,46721.1
2061,2715,4,30222.37
2062,2625,9,34278.7
2063,19323,6,22355.61
2064,14259,7,35413.47
2065,13637,3,35398.82
2066,12992,8,29079.7
2067,6104,7,19144.56
2068,8577,9,25310.81
2069,6186,4,25128.65
2070,3175,3,2748.83
2071,3983,3,47978.12
2072,11846,8,12615.65
2073,2277,1,43420.44
2074,13666,4,16667.69
2075,16447,7,43287.43
2076,9,1,46690.52
2077,10589,3,24744.32
2078,7510,9,21484.1
2079,9876,5,1429.38
2080,1511,3,560.49
2081,6622,6,12845.1
2082,2852,8,21803.89
2083,15398,4,34673.66
2084,18923,5,37629.88
2085,16114,7,43022.68
2086,18054,5,1859.0
2087,15311,8,43454.11
2088,7852,5,7866.95
2089,11371,1,16253.71
2090,11372,7,37318.08
2091,4305,4,6678.06
2092,1664,1,11803.91
2093,4477,1,17920.9
2094,9292,8,19097.9
2095,17815,1,8694.68
2096,6477,9,44940.55
2097,7162,6,36668.49
2098,463,7,38620.63
2099,1695,5,27535.62
2100,1368,5,48207.48
2101,12978,1,49884.02
2102,10445,3,8879.44
2103,18073,5,8606.64
2104,13453,9,41264.64
2105,13296,8,20290.09
2106,9259,3,45830.38
2107,11637,9,17867.88
2108,8583,8,6855.56
2109,4403,5,40716.59
2110,2713,2,24058.03
2111,11394,2,37008.66
2112,19570,3,36226.26
2113,6755,5,26821.07
2114,7059,3,25941.2
2115,19978,6,1756.08
2116,1081,1,13884.53
2117,11547,9,46385.21
2118,1925,8,26186.57
2119,15325,2,4057.86
2120,8355,9,7603.45
2121,543,6,43483.76
2122,12056,6,41014.96
2123,12876,2,16908.38
2124,9188,1,34384.0
2125,19366,6,40454.45
2126,15480,8,3937.29
2127,13110,8,27209.3
2128,17206,6,14298.88
2129,6536,5,17825.9
2130,10493,6,2486.81
2131,5022,1,38631.28
2132,13851,9,11874.15
2133,6406,5,2768.57
2134,2773,8,15685.84
2135,11217,5,46378.97
2136,6171,2,16955.98
2137,14128,8,1939.07
2138,18413,7,19689.28
2139,5907,4,23068.93
2140,18845,1,23807.41
2141,15057,7,1811.73
2142,17978,1,5415.34
2143,9808,7,13692.33
2144,18356,5,45070.46
2145,2308,4,13086.61
2146,12253,9,3324.28
2147,1371,5,25011.73
2148,18251,7,44750.05
2149,8974,8,9932.4
2150,14082,6,15609.14
2151,3551,7,34593.9
2152,19100,9,27022.4
2153,3749,1,39098.03
2154,5361,3,25423.89
2155,5261,1,7130.16
2156,17921,2,11681.45
2157,11039,4,36322.45
2158,13694,3,17233.23
2159,2623,3,27204.28
2160,1777,5,21890.87
2161,8911,3,3065.48
2162,17254,3,21061.98
2163,12374,3,5855.8
2164,8270,6,38006.34
2165,4389,7,31162.67
2166,389,8,34513.71
2167,277,5,11051.45
2168,16515,8,30660.0
2169,9936,5,33681.25
2170,19965,8,10800.03
2171,17751,4,49556.88
2172,19939,9,31530.45
2173,19288,1,24342.38
2174,9595,2,35619.68
2175,16171,8,15579.25
2176,15419,9,37918.81
2177,14985,9,39962.83
2178,8543,1,1497.99
2179,18894,1,9992.92
2180,17696,5,46285.38
2181,10736,3,22709.29
2182,8899,7,4821.41
