account_id,customer_id,credit_limit,account_open_date
973,973,922587,2018-08-29
974,974,945504,2018-05-12
975,975,726531,2023-05-04
976,976,250517,2018-08-05
977,977,935332,2021-02-20
978,978,1131882,2024-03-21
979,979,1479702,2018-02-19
980,980,650423,2020-01-06
981,981,427062,2023-01-16
982,982,939170,2020-12-25
983,983,785213,2023-04-08
984,984,533418,2018-06-08
985,985,985041,2022-03-19
986,986,247701,2023-02-20
987,987,1356047,2021-07-12
988,988,762877,2023-10-09
989,989,371770,2024-05-30
990,990,977824,2023-09-08
991,991,165982,2024-10-20
992,992,1343231,2018-01-05
993,993,1287810,2022-01-05
994,994,924614,2022-08-14
995,995,1231578,2020-12-20
996,996,555137,2018-10-04
997,997,72485,2019-08-04
998,998,1316779,2022-11-29
999,999,738532,2024-06-17
1000,1000,1396376,2023-04-04
1001,1001,366082,2019-07-18
1002,1002,283307,2021-08-07
1003,1003,1030755,2018-11-24
1004,1004,1046154,2020-01-05
1005,1005,582161,2023-10-30
1006,1006,1199245,2018-08-02
1007,1007,963134,2020-11-29
1008,1008,140016,2023-09-05
1009,1009,757830,2021-12-05
1010,1010,890013,2020-09-08
1011,1011,217872,2023-02-23
1012,1012,374484,2018-02-10
1013,1013,338602,2023-10-22
1014,1014,73601,2024-04-04
1015,1015,1288957,2022-06-19
1016,1016,550252,2024-02-20
1017,1017,361687,2020-10-03
1018,1018,565991,2021-11-27
1019,1019,198041,2023-09-03
1020,1020,815461,2020-01-10
1021,1021,781877,2019-04-21
1022,1022,214701,2021-03-17
1023,1023,1442811,2020-07-12
1024,1024,721909,2024-04-06
1025,1025,103364,2023-03-03
1026,1026,208823,2023-08-04
1027,1027,794027,2021-07-02
1028,1028,1481233,2021-01-29
1029,1029,821841,2020-01-28
1030,1030,195784,2019-08-24
1031,1031,364858,2021-04-30
1032,1032,724220,2022-04-15
1033,1033,467810,2019-05-12
1034,1034,1181249,2018-09-25
1035,1035,281677,2020-12-04
1036,1036,879293,2022-10-24
1037,1037,124017,2024-07-09
1038,1038,1113001,2022-02-27
1039,1039,244036,2018-12-27
1040,1040,913375,2021-10-08
1041,1041,340624,2018-02-26
1042,1042,1157152,2021-10-28
1043,1043,318812,2018-11-22
1044,1044,1109769,2018-03-07
1045,1045,1282846,2021-05-11
1046,1046,123580,2023-05-24
1047,1047,938785,2018-03-08
1048,1048,838141,2023-01-28
1049,1049,275987,2021-05-16
1050,1050,1016813,2023-02-13
1051,1051,1176839,2018-08-31
1052,1052,105614,2018-03-25
1053,1053,577150,2018-09-17
1054,1054,542829,2021-12-04
1055,1055,228089,2020-07-25
1056,1056,1085786,2021-06-21
1057,1057,733137,2021-02-04
1058,1058,279562,2023-12-08
1059,1059,847017,2023-02-03
1060,1060,830146,2022-05-02
1061,1061,436717,2022-09-09
1062,1062,635974,2020-08-01
1063,1063,385627,2024-07-17
1064,1064,85264,2019-08-08
1065,1065,297506,2022-11-21
1066,1066,714187,2019-11-22
1067,1067,428896,2019-02-25
1068,1068,631324,2019-04-04
1069,1069,1312082,2018-04-12
1070,1070,344511,2021-11-27
1071,1071,1130757,2021-11-29
1072,1072,754468,2024-07-15
1073,1073,638841,2018-10-02
1074,1074,692072,2024-01-17
1075,1075,521984,2018-10-28
1076,1076,1451639,2024-05-31
1077,1077,1399733,2021-09-12
1078,1078,579534,2024-10-11
1079,1079,432248,2019-05-01
1080,1080,879492,2022-10-29
1081,1081,769672,2020-04-03
1082,1082,915261,2024-03-15
1083,1083,1304792,2024-10-02
1084,1084,342967,2022-04-29
1085,1085,1478192,2024-03-21
1086,1086,854590,2023-06-11
1087,1087,1485439,2021-07-14
1088,1088,735659,2022-11-12
1089,1089,956570,2024-12-20
1090,1090,672331,2024-12-24
1091,1091,164607,2021-07-02
1092,1092,277717,2023-08-31
1093,1093,351240,2019-02-02
1094,1094,999642,2021-03-22
1095,1095,685346,2019-06-13
1096,1096,1348659,2021-04-30
1097,1097,294866,2020-05-15
1098,1098,1488171,2020-07-19
1099,1099,588033,2021-11-08
1100,1100,958916,2023-12-22
1101,1101,1380760,2023-04-10
1102,1102,710172,2023-12-04
1103,1103,841648,2018-03-09
1104,1104,1336668,2019-12-05
1105,1105,1121530,2020-12-12
1106,1106,1020664,2022-01-12
1107,1107,249466,2019-07-17
1108,1108,393279,2024-03-06
1109,1109,1363796,2018-10-15
1110,1110,401731,2023-09-09
1111,1111,270605,2018-02-15
1112,1112,1476380,2023-01-25
1113,1113,1006483,2020-03-25
1114,1114,945138,2021-12-28
1115,1115,112099,2023-08-27
1116,1116,1049723,2023-08-03
1117,1117,356893,2018-11-28
1118,1118,127953,2023-07-23
1119,1119,1227867,2021-01-20
1120,1120,1214937,2024-05-06
1121,1121,188934,2023-11-05
1122,1122,277318,2024-01-29
1123,1123,1013163,2019-03-29
1124,1124,500217,2024-02-24
1125,1125,164569,2020-12-31
1126,1126,559153,2024-12-09
1127,1127,457448,2024-01-02
1128,1128,314891,2023-06-08
1129,1129,553069,2023-04-30
1130,1130,1449102,2018-05-26
1131,1131,149435,2023-05-29
1132,1132,447988,2024-11-05
1133,1133,793496,2021-12-09
1134,1134,211916,2020-08-08
1135,1135,946645,2020-04-18
1136,1136,746096,2024-08-06
1137,1137,576701,2021-06-24
1138,1138,477896,2021-10-27
1139,1139,843216,2022-01-24
1140,1140,983120,2023-11-30
1141,1141,639333,2021-12-29
1142,1142,1381509,2018-09-17
1143,1143,1440082,2024-03-12
1144,1144,1186150,2021-09-27
1145,1145,988840,2024-04-13
1146,1146,568121,2022-08-16
1147,1147,1281568,2022-01-27
1148,1148,971335,2020-03-16
1149,1149,1081942,2020-12-20
1150,1150,320425,2022-05-29
1151,1151,1302672,2019-12-05
1152,1152,190237,2021-07-31
1153,1153,1411220,2023-01-27
1154,1154,736777,2023-01-08
1155,1155,494377,2018-09-09
1156,1156,725533,2023-06-04
1157,1157,254727,2021-01-30
1158,1158,807245,2022-01-09
1159,1159,974324,2022-11-24
1160,1160,1464721,2019-03-05
1161,1161,1248004,2019-08-17
1162,1162,391020,2021-07-18
1163,1163,201137,2018-07-21
1164,1164,1228410,2018-06-26
1165,1165,980386,2024-10-19
1166,1166,1114196,2018-12-16
1167,1167,605302,2020-09-30
1168,1168,1257746,2021-11-21
1169,1169,1359579,2022-04-19
1170,1170,1022720,2023-01-26
1171,1171,773612,2021-04-06
1172,1172,803989,2020-06-10
1173,1173,1227073,2020-10-23
1174,1174,1320248,2018-06-08
1175,1175,1203533,2019-08-01
1176,1176,526657,2024-04-18
1177,1177,219605,2023-08-05
1178,1178,814713,2020-02-07
1179,1179,868381,2021-01-20
1180,1180,1370206,2019-06-16
1181,1181,911485,2018-03-10
1182,1182,1390251,2019-04-18
1183,1183,725586,2021-02-25
1184,1184,443483,2020-12-31
1185,1185,628388,2021-07-02
1186,1186,653894,2022-02-21
1187,1187,157122,2019-11-02
1188,1188,83504,2019-02-11
1189,1189,894770,2020-11-14
1190,1190,204349,2023-12-29
1191,1191,136098,2018-11-17
1192,1192,986009,2018-11-07
1193,1193,197896,2023-04-10
1194,1194,152460,2021-09-13
1195,1195,181084,2018-11-16
1196,1196,205661,2021-05-31
1197,1197,1407191,2022-06-11
1198,1198,566716,2022-12-18
1199,1199,1198558,2019-10-24
1200,1200,457172,2020-02-04
1201,1201,1386631,2024-02-24
1202,1202,205341,2020-06-27
1203,1203,499086,2019-04-05
1204,1204,1177157,2021-04-10
1205,1205,261936,2023-08-03
1206,1206,625359,2018-04-21
1207,1207,873682,2021-05-22
1208,1208,108775,2018-02-25
1209,1209,911537,2019-01-25
1210,1210,99060,2022-07-21
1211,1211,941345,2018-01-04
1212,1212,1018345,2019-04-06
1213,1213,64014,2024-07-18
1214,1214,247744,2024-03-31
1215,1215,917344,2022-03-10
1216,1216,1139408,2018-07-06
1217,1217,620081,2023-07-29
1218,1218,542829,2022-12-11
1219,1219,1376620,2023-02-16
1220,1220,1320121,2024-09-23
1221,1221,544670,2024-10-30
1222,1222,1391711,2021-07-17
1223,1223,208047,2022-06-04
1224,1224,582656,2022-09-29
1225,1225,742485,2022-08-21
1226,1226,96679,2022-09-22
1227,1227,630037,2021-12-23
1228,1228,433265,2021-05-04
1229,1229,677669,2020-09-14
1230,1230,1290005,2021-09-10
1231,1231,245417,2024-12-29
1232,1232,625080,2021-12-17
1233,1233,97152,2023-01-17
1234,1234,729481,2023-09-26
1235,1235,168805,2023-06-30
1236,1236,903836,2021-10-04
1237,1237,579468,2022-04-28
1238,1238,604329,2019-07-20
1239,1239,221497,2021-01-28
1240,1240,1111607,2023-09-01
1241,1241,1466010,2023-01-04
1242,1242,1064312,2022-01-04
1243,1243,96720,2019-09-04
1244,1244,278718,2021-05-30
1245,1245,671124,2018-07-31
1246,1246,395382,2019-11-10
1247,1247,138455,2021-07-14
1248,1248,1355266,2020-10-11
1249,1249,1170748,2023-09-01
1250,1250,334290,2018-12-29
1251,1251,887318,2024-09-16
1252,1252,994169,2020-09-09
1253,1253,380270,2019-03-11
1254,1254,1270564,2019-11-16
1255,1255,1420656,2022-09-26
1256,1256,425069,2020-01-16
1257,1257,909728,2019-02-02
1258,1258,1224802,2021-07-09
1259,1259,1036836,2020-12-10
1260,1260,953800,2019-10-09
1261,1261,773883,2023-10-18
1262,1262,719229,2020-05-02
1263,1263,401434,2022-10-06
1264,1264,1453930,2024-12-27
1265,1265,255335,2020-10-24
1266,1266,91103,2023-12-09
1267,1267,1010168,2020-08-11
1268,1268,662030,2020-04-02
1269,1269,335600,2022-07-11
1270,1270,167027,2022-09-26
1271,1271,154341,2019-07-23
1272,1272,1390944,2023-04-07
1273,1273,1332778,2021-10-11
1274,1274,1130808,2020-10-27
1275,1275,867256,2019-12-26
1276,1276,601674,2024-08-03
1277,1277,327320,2022-12-16
1278,1278,614858,2021-02-05
1279,1279,937236,2022-08-04
1280,1280,1491166,2023-09-06
1281,1281,354543,2021-10-08
1282,1282,188562,2022-02-07
1283,1283,275831,2024-11-10
1284,1284,1381920,2023-05-11
1285,1285,958462,2022-10-04
1286,1286,594195,2021-12-21
1287,1287,1391543,2018-02-27
1288,1288,93746,2023-04-29
1289,1289,1187428,2019-10-08
1290,1290,616066,2022-06-16
1291,1291,118337,2018-07-01
1292,1292,1059726,2020-09-22
1293,1293,962858,2023-06-08
1294,1294,163289,2022-06-07
1295,1295,1051897,2018-08-17
1296,1296,368034,2022-05-17
1297,1297,1230244,2024-11-24
1298,1298,1203535,2022-02-10
1299,1299,188000,2018-11-19
1300,1300,678171,2022-10-20
1301,1301,1356818,2020-04-28
1302,1302,904532,2023-09-19
1303,1303,1056085,2019-10-18
1304,1304,740252,2019-11-25
1305,1305,1162571,2023-10-17
1306,1306,1179720,2021-05-27
1307,1307,1334965,2021-06-04
1308,1308,501048,2021-12-11
1309,1309,1036961,2018-05-07
1310,1310,1354746,2024-11-24
1311,1311,1171123,2024-12-04
1312,1312,604228,2019-04-23
1313,1313,333669,2022-02-16
1314,1314,589524,2021-01-12
1315,1315,1479847,2021-07-27
1316,1316,1282133,2019-11-14
1317,1317,273009,2021-05-16
1318,1318,1477713,2020-01-21
1319,1319,566711,2020-06-04
1320,1320,109648,2021-07-22
1321,1321,354725,2019-02-19
1322,1322,1004328,2021-07-31
1323,1323,1295049,2021-07-06
1324,1324,1238082,2019-07-18
1325,1325,455429,2022-10-14
1326,1326,497819,2023-04-12
1327,1327,926033,2024-12-22
1328,1328,944322,2020-09-09
1329,1329,1064144,2020-09-22
1330,1330,143207,2022-04-21
1331,1331,837283,2018-07-11
1332,1332,573082,2021-06-04
1333,1333,1140417,2023-10-07
1334,1334,391407,2019-07-02
1335,1335,1127336,2019-11-04
1336,1336,1330819,2022-01-15
1337,1337,1422906,2020-04-08
1338,1338,1210426,2023-09-25
1339,1339,1004310,2024-08-10
1340,1340,347674,2022-12-25
1341,1341,1092725,2019-03-25
1342,1342,728851,2021-03-30
1343,1343,1103409,2018-09-01
1344,1344,1283637,2019-01-10
1345,1345,655621,2022-02-17
1346,1346,255514,2022-12-27
1347,1347,927072,2019-08-16
1348,1348,1327403,2018-02-27
1349,1349,1229678,2018-07-08
1350,1350,478813,2020-07-08
1351,1351,602335,2024-01-17
1352,1352,513668,2023-03-09
1353,1353,1292964,2021-06-27
1354,1354,1405426,2021-11-22
1355,1355,1248906,2021-12-04
1356,1356,63113,2022-04-08
1357,1357,620168,2022-01-28
1358,1358,848901,2022-01-20
1359,1359,568886,2024-03-22
1360,1360,624335,2020-08-29
1361,1361,1469762,2024-06-16
1362,1362,1067248,2024-04-22
1363,1363,1187070,2018-10-09
1364,1364,829725,2021-01-31
1365,1365,891362,2023-01-20
1366,1366,812505,2024-07-20
1367,1367,1085271,2020-07-20
1368,1368,624685,2022-05-20
1369,1369,319900,2024-02-06
1370,1370,1200760,2022-12-06
1371,1371,1079590,2020-09-18
1372,1372,359929,2024-01-11
1373,1373,806661,2023-07-08
1374,1374,916591,2020-05-05
1375,1375,875064,2019-09-05
1376,1376,221329,2023-04-24
1377,1377,813572,2019-02-15
1378,1378,258229,2024-12-23
1379,1379,1275314,2021-11-16
1380,1380,1307807,2019-02-27
1381,1381,1393713,2021-06-02
1382,1382,492111,2019-09-07
1383,1383,1274515,2020-05-27
1384,1384,704852,2024-04-22
1385,1385,1013727,2021-02-25
1386,1386,62507,2021-12-16
1387,1387,1323962,2021-11-22
1388,1388,152108,2018-05-04
1389,1389,1379329,2018-05-25
1390,1390,1270903,2024-11-06
1391,1391,1181955,2024-01-20
1392,1392,448373,2023-04-09
1393,1393,765460,2021-09-29
1394,1394,322813,2018-07-12
1395,1395,397260,2024-09-04
1396,1396,105602,2022-04-26
1397,1397,387220,2024-10-27
1398,1398,387894,2021-09-12
1399,1399,1034761,2019-12-27
1400,1400,1138854,2018-03-12
1401,1401,725956,2020-07-20
1402,1402,1152326,2020-05-07
1403,1403,57510,2022-10-04
1404,1404,1473245,2021-05-26
1405,1405,785779,2019-05-24
1406,1406,630727,2024-09-17
1407,1407,508630,2021-06-13
1408,1408,1289096,2021-09-13
1409,1409,311583,2019-05-10
1410,1410,1003910,2023-01-04
1411,1411,564207,2022-11-17
1412,1412,411299,2021-02-11
1413,1413,689856,2020-09-18
1414,1414,124802,2024-12-12
1415,1415,300422,2022-05-11
1416,1416,964285,2018-09-03
1417,1417,1321927,2024-03-05
1418,1418,733627,2018-08-24
1419,1419,824161,2023-12-30
1420,1420,978065,2018-10-10
1421,1421,102931,2019-09-24
1422,1422,675827,2019-11-27
1423,1423,55368,2020-11-20
1424,1424,654113,2022-12-19
1425,1425,293314,2024-11-01
1426,1426,160775,2023-09-19
1427,1427,184055,2022-10-01
1428,1428,853007,2021-02-27
1429,1429,542890,2020-08-07
1430,1430,154030,2023-11-19
1431,1431,87707,2019-07-12
1432,1432,304779,2020-05-24
1433,1433,1196424,2023-12-19
1434,1434,296263,2022-06-01
1435,1435,737145,2018-09-06
1436,1436,1176349,2022-07-04
1437,1437,693041,2020-05-03
1438,1438,1075372,2023-11-22
1439,1439,1032866,2020-01-29
1440,1440,551583,2023-06-29
1441,1441,1497946,2024-06-27
1442,1442,746194,2023-12-22
1443,1443,104972,2020-09-19
1444,1444,688501,2022-09-22
1445,1445,549015,2022-06-01
1446,1446,1351861,2023-02-03
1447,1447,539906,2022-12-08
1448,1448,1419995,2020-01-11
1449,1449,1106856,2019-05-02
1450,1450,1292113,2024-07-22
1451,1451,271628,2019-01-25
1452,1452,150399,2019-02-24
1453,1453,460316,2018-12-11
1454,1454,1178261,2024-03-14
1455,1455,1050751,2021-06-20
1456,1456,733668,2019-05-12
1457,1457,145265,2018-03-23
1458,1458,344045,2023-02-24
1459,1459,524746,2021-07-31
1460,1460,938892,2024-10-13
1461,1461,715766,2021-12-05
1462,1462,918091,2020-07-07
1463,1463,831986,2020-08-11
1464,1464,1439192,2019-10-28
1465,1465,690306,2021-04-04
1466,1466,1498670,2019-07-03
1467,1467,298626,2019-06-06
1468,1468,266494,2020-01-02
1469,1469,867943,2019-07-06
1470,1470,999518,2021-05-28
1471,1471,1163268,2023-12-27
1472,1472,825879,2018-10-08
1473,1473,1025637,2023-05-22
1474,1474,583150,2023-08-24
1475,1475,337528,2022-04-14
1476,1476,1069862,2019-03-04
1477,1477,484889,2024-11-24
1478,1478,336920,2021-08-19
1479,1479,199748,2018-07-29
1480,1480,1292193,2020-09-01
1481,1481,104857,2019-05-13
1482,1482,746788,2022-04-08
1483,1483,624214,2019-09-12
1484,1484,885526,2019-01-21
1485,1485,1114904,2022-07-20
1486,1486,765371,2024-03-19
1487,1487,1365434,2023-08-18
1488,1488,934212,2024-04-20
1489,1489,296018,2018-05-04
1490,1490,101697,2018-11-24
1491,1491,740280,2023-05-22
1492,1492,493766,2022-06-16
1493,1493,1104946,2021-01-12
1494,1494,259450,2019-10-01
1495,1495,1018196,2022-11-15
1496,1496,1178697,2020-05-29
1497,1497,438750,2022-05-12
1498,1498,571090,2018-02-28
1499,1499,239675,2021-04-29
1500,1500,1433330,2022-09-08
1501,1501,718782,2023-10-06
1502,1502,1158317,2021-03-20
1503,1503,704246,2020-03-21
1504,1504,610474,2024-11-04
1505,1505,434872,2022-07-02
1506,1506,547839,2022-08-21
1507,1507,414484,2021-03-18
1508,1508,1084258,2020-08-24
1509,1509,837800,2019-07-10
1510,1510,1436296,2024-06-07
1511,1511,656502,2022-04-19
1512,1512,1435682,2021-06-01
1513,1513,124990,2019-01-21
1514,1514,237927,2019-07-01
1515,1515,146572,2022-12-29
1516,1516,1493342,2019-01-11
1517,1517,737282,2024-04-15
1518,1518,219485,2019-11-25
1519,1519,1130369,2019-09-20
1520,1520,152198,2024-08-02
1521,1521,238223,2020-12-07
1522,1522,1211334,2018-07-27
1523,1523,1302566,2024-10-19
1524,1524,251481,2019-03-03
1525,1525,843767,2021-12-25
1526,1526,674562,2023-01-30
1527,1527,1393057,2024-08-21
1528,1528,1192292,2021-06-22
1529,1529,1474602,2020-01-17
1530,1530,361983,2022-08-25
1531,1531,1100267,2020-04-12
1532,1532,235122,2022-08-18
1533,1533,783153,2020-06-08
1534,1534,592298,2022-04-13
1535,1535,778139,2018-01-31
1536,1536,1489511,2023-07-05
1537,1537,1435914,2024-03-12
1538,1538,1448167,2018-11-05
1539,1539,593408,2024-12-28
1540,1540,822340,2018-07-02
1541,1541,236322,2019-03-07
1542,1542,358159,2024-08-10
1543,1543,1224780,2018-11-23
1544,1544,99098,2018-09-05
1545,1545,1449318,2018-12-19
1546,1546,339148,2024-12-04
1547,1547,1464214,2024-09-03
1548,1548,1195312,2019-05-16
1549,1549,740687,2024-07-17
1550,1550,581580,2023-07-05
1551,1551,834372,2019-03-19
1552,1552,700834,2024-05-24
1553,1553,1253456,2022-09-07
1554,1554,93914,2022-09-09
1555,1555,951058,2021-01-08
1556,1556,1063319,2018-11-12
1557,1557,1197348,2022-07-19
1558,1558,388959,2020-02-15
1559,1559,688921,2021-02-06
1560,1560,380074,2020-11-26
1561,1561,304179,2022-02-12
1562,1562,654063,2020-07-19
1563,1563,1068507,2023-05-07
1564,1564,836912,2020-07-02
1565,1565,152297,2020-07-30
1566,1566,738523,2024-08-13
1567,1567,288050,2018-07-03
1568,1568,1055459,2023-11-18
1569,1569,123380,2020-08-31
1570,1570,933650,2023-09-16
1571,1571,1219436,2019-09-17
1572,1572,60380,2019-02-07
1573,1573,532352,2019-03-09
1574,1574,800968,2024-07-01
1575,1575,907066,2020-03-31
1576,1576,1457919,2024-09-26
1577,1577,939668,2022-11-05
1578,1578,344068,2020-06-24
1579,1579,1032896,2022-09-11
1580,1580,298535,2018-05-27
1581,1581,789665,2020-07-16
1582,1582,1179122,2019-08-25
1583,1583,860932,2022-02-15
1584,1584,1270178,2020-02-09
1585,1585,764689,2020-03-26
1586,1586,1182865,2024-12-29
1587,1587,250008,2021-03-12
1588,1588,960573,2022-07-24
1589,1589,871380,2020-02-23
1590,1590,720378,2019-01-23
1591,1591,1127436,2019-12-27
1592,1592,835475,2018-06-02
1593,1593,870933,2018-10-11
1594,1594,861608,2023-01-21
1595,1595,1309063,2022-02-11
1596,1596,210596,2023-02-02
1597,1597,309703,2021-09-17
1598,1598,808024,2019-08-26
1599,1599,1498707,2019-07-08
1600,1600,128284,2023-12-18
1601,1601,1417335,2022-08-06
1602,1602,958399,2022-03-03
1603,1603,582535,2021-04-06
1604,1604,197734,2018-12-23
1605,1605,1153831,2018-01-09
1606,1606,144903,2023-04-24
1607,1607,518151,2018-08-19
1608,1608,674053,2023-10-31
1609,1609,874109,2018-04-13
1610,1610,396854,2024-08-10
1611,1611,558026,2019-09-24
1612,1612,381519,2021-08-23
1613,1613,574147,2020-01-11
1614,1614,1386121,2024-05-10
1615,1615,912262,2019-08-24
1616,1616,538142,2020-01-28
1617,1617,686900,2019-07-17
1618,1618,685643,2020-09-24
1619,1619,1128920,2022-01-15
1620,1620,1247918,2024-03-03
1621,1621,992788,2020-03-04
1622,1622,1469464,2019-07-31
1623,1623,1140634,2019-06-24
1624,1624,1022693,2023-12-13
1625,1625,686922,2020-05-24
1626,1626,1434877,2018-11-13
1627,1627,245711,2018-05-30
1628,1628,100281,2019-06-19
1629,1629,62202,2021-10-04
1630,1630,1277152,2022-07-11
1631,1631,324261,2021-09-05
1632,1632,962013,2021-05-08
1633,1633,695770,2018-04-27
1634,1634,1397756,2019-05-26
1635,1635,607755,2023-07-26
1636,1636,1031634,2021-08-17
1637,1637,243673,2020-04-14
1638,1638,1000118,2024-02-25
1639,1639,1281200,2024-01-12
1640,1640,329082,2022-03-20
1641,1641,248644,2021-02-22
1642,1642,1225342,2021-10-18
1643,1643,199395,2021-04-23
1644,1644,1452709,2023-07-25
1645,1645,673486,2019-02-03
1646,1646,128678,2023-10-26
1647,1647,55265,2020-10-13
1648,1648,95201,2021-12-19
1649,1649,680030,2023-12-12
1650,1650,545131,2023-08-04
1651,1651,1220910,2019-11-04
1652,1652,1133129,2022-12-06
1653,1653,417069,2022-06-21
1654,1654,1420326,2023-09-23
1655,1655,1108556,2019-12-31
1656,1656,509630,2022-07-08
1657,1657,916485,2024-01-23
1658,1658,1477255,2018-08-06
1659,1659,915267,2024-05-19
1660,1660,685592,2024-01-19
1661,1661,1230702,2018-03-27
1662,1662,551086,2021-10-03
1663,1663,405413,2024-02-12
1664,1664,738317,2022-10-01
1665,1665,727881,2021-11-20
1666,1666,178806,2022-08-11
