customer_id,age,annual_income,occupation,city
771,34,1037393,Self-Employed,Hyderabad
772,24,1348189,Student,Hyderabad
773,34,782813,Salaried,Bengaluru
774,37,1175171,Retired,Delhi
775,67,751873,Student,Hyderabad
776,26,2097715,Student,Hyderabad
777,46,436436,Salaried,Kolkata
778,65,284125,Salaried,Hyderabad
779,36,2267693,Business,Kolkata
780,59,1202954,Self-Employed,Kolkata
781,37,2280671,Retired,Kolkata
782,28,2185013,Retired,Hyderabad
783,49,1684165,Student,Kolkata
784,39,2013791,Self-Employed,Mumbai
785,21,1923461,Self-Employed,Delhi
786,41,2230150,Student,Hyderabad
787,40,1092589,Retired,Bengaluru
788,67,695275,Student,Bengaluru
789,63,1806143,Business,Hyderabad
790,37,1602879,Retired,Kolkata
791,57,2175767,Business,Delhi
792,44,532226,Salaried,Bengaluru
793,65,758219,Retired,Hyderabad
794,46,1837384,Self-Employed,Delhi
795,25,882360,Retired,Chennai
796,59,1346980,Salaried,Bengaluru
797,53,967011,Retired,Mumbai
798,63,936952,Retired,Bengaluru
799,56,2471120,Retired,Bengaluru
800,53,1368503,Student,Chennai
801,38,1932624,Student,Hyderabad
802,38,351176,Salaried,Mumbai
803,39,1600181,Salaried,Delhi
804,32,2180761,Student,Bengaluru
805,55,1616900,Salaried,Mumbai
806,40,1350921,Business,Chennai
807,68,1841420,Business,Chennai
808,49,2469101,Salaried,Chennai
809,35,1528762,Salaried,Chennai
810,58,1794136,Salaried,Chennai
811,43,1686848,Self-Employed,Mumbai
812,68,287046,Business,Delhi
813,60,1999968,Retired,Delhi
814,63,796493,Self-Employed,Mumbai
815,68,337129,Salaried,Kolkata
816,59,589261,Salaried,Mumbai
817,67,376536,Student,Kolkata
818,65,2200678,Retired,Mumbai
819,28,616921,Student,Bengaluru
820,55,724211,Retired,Delhi
821,48,552711,Business,Kolkata
822,67,2238758,Student,Bengaluru
823,58,231460,Salaried,Kolkata
824,46,2273431,Student,Delhi
825,52,540627,Salaried,Delhi
826,25,770851,Salaried,Mumbai
827,38,1721123,Business,Hyderabad
828,56,848477,Self-Employed,Kolkata
829,42,337401,Salaried,Delhi
830,67,567903,Retired,Bengaluru
831,53,456804,Self-Employed,Hyderabad
832,22,784852,Retired,Kolkata
833,28,1332091,Student,Delhi
834,51,983909,Self-Employed,Hyderabad
835,59,1925188,Self-Employed,Delhi
836,35,1596095,Self-Employed,Bengaluru
837,40,2096859,Business,Mumbai
838,40,2302653,Retired,Kolkata
839,33,1291186,Student,Chennai
840,65,2239168,Student,Hyderabad
841,45,901248,Student,Chennai
842,37,2459865,Student,Hyderabad
843,66,840107,Self-Employed,Hyderabad
844,51,1233964,Business,Delhi
845,21,2022447,Self-Employed,Delhi
846,41,1554280,Student,Mumbai
847,54,1215190,Student,Delhi
848,66,380224,Retired,Chennai
849,46,1742214,Self-Employed,Mumbai
850,39,1316948,Retired,Chennai
851,36,479967,Self-Employed,Hyderabad
852,25,1512822,Retired,Delhi
853,25,920843,Business,Delhi
854,41,978296,Student,Chennai
855,59,400363,Salaried,Hyderabad
856,40,1677017,Retired,Kolkata
857,27,1806981,Retired,Hyderabad
858,64,991515,Business,Mumbai
859,60,1222341,Retired,Mumbai
860,37,2162571,Retired,Bengaluru
861,37,902680,Business,Kolkata
862,35,285393,Retired,Kolkata
863,28,1398631,Business,Hyderabad
864,40,241859,Student,Kolkata
865,44,1375427,Self-Employed,Mumbai
866,54,1562232,Self-Employed,Mumbai
867,29,2137245,Self-Employed,Bengaluru
868,41,1690063,Salaried,Bengaluru
869,21,1185734,Student,Mumbai
870,46,1425148,Salaried,Kolkata
871,41,773821,Retired,Hyderabad
872,55,1788921,Salaried,Chennai
873,49,220275,Retired,Mumbai
874,22,707617,Student,Hyderabad
875,27,1519731,Business,Hyderabad
876,27,839154,Business,Chennai
877,61,1057674,Self-Employed,Chennai
878,56,1131843,Retired,Mumbai
879,28,249254,Student,Mumbai
880,65,1052937,Salaried,Kolkata
881,46,1992007,Business,Chennai
882,63,344414,Retired,Chennai
883,31,984979,Student,Chennai
884,55,796100,Business,Kolkata
885,52,2052445,Salaried,Chennai
886,69,2191517,Retired,Mumbai
887,42,2371500,Business,Bengaluru
888,62,1654434,Retired,Kolkata
889,24,2441145,Business,Delhi
890,54,876170,Salaried,Kolkata
891,48,1092393,Self-Employed,Hyderabad
892,52,1998298,Student,Bengaluru
893,59,744841,Salaried,Delhi
894,62,1166765,Self-Employed,Mumbai
895,24,342002,Retired,Chennai
896,64,450853,Salaried,Chennai
897,43,1947101,Self-Employed,Mumbai
898,34,512712,Self-Employed,Bengaluru
899,23,214795,Self-Employed,Chennai
900,62,394488,Retired,Kolkata
901,56,413365,Student,Mumbai
902,49,550809,Retired,Hyderabad
903,23,830655,Retired,Bengaluru
904,21,1085101,Salaried,Chennai
905,35,819599,Student,Chennai
906,30,544033,Self-Employed,Bengaluru
907,58,681081,Self-Employed,Chennai
908,59,1097884,Retired,Hyderabad
909,31,569820,Self-Employed,Delhi
910,37,2200422,Student,Kolkata
911,23,1798847,Business,Chennai
912,62,2380968,Business,Mumbai
913,22,1015213,Salaried,Bengaluru
914,50,1412540,Retired,Mumbai
915,51,1617065,Salaried,Delhi
916,69,1977743,Salaried,Mumbai
917,42,1428197,Salaried,Chennai
918,58,1614296,Student,Kolkata
919,34,819631,Retired,Kolkata
920,25,254182,Salaried,Hyderabad
921,61,2316872,Salaried,Kolkata
922,62,1364253,Business,Hyderabad
923,66,1853159,Salaried,Delhi
924,53,1369945,Salaried,Delhi
925,26,1860703,Salaried,Chennai
926,31,2332890,Retired,Bengaluru
927,48,1758973,Retired,Mumbai
928,46,2287296,Self-Employed,Bengaluru
929,25,932693,Salaried,Bengaluru
930,28,2230272,Retired,Hyderabad
931,51,992234,Student,Hyderabad
932,39,1289864,Self-Employed,Bengaluru
933,65,1385132,Self-Employed,Hyderabad
934,57,2215129,Student,Kolkata
935,43,692295,Self-Employed,Kolkata
936,43,1395716,Business,Mumbai
937,26,1148140,Retired,Kolkata
938,53,236476,Student,Bengaluru
939,60,690673,Salaried,Bengaluru
940,65,1641807,Salaried,Bengaluru
941,32,446692,Business,Delhi
942,55,238057,Retired,Kolkata
943,39,1513222,Business,Mumbai
944,25,1929712,Self-Employed,Kolkata
945,28,2498365,Business,Hyderabad
946,41,514934,Salaried,Delhi
947,21,397957,Business,Mumbai
948,36,693491,Self-Employed,Chennai
949,45,980993,Student,Chennai
950,44,2463636,Business,Chennai
951,63,1106947,Student,Hyderabad
952,64,1174547,Business,Hyderabad
953,40,443533,Self-Employed,Mumbai
954,37,504818,Salaried,Chennai
955,68,1012107,Retired,Kolkata
956,57,2306381,Retired,Hyderabad
957,29,2013141,Student,Mumbai
958,43,1689259,Self-Employed,Mumbai
959,49,234035,Retired,Delhi
960,62,213853,Retired,Chennai
961,46,2157683,Student,Kolkata
962,32,269828,Business,Bengaluru
963,67,1936719,Salaried,Delhi
964,46,339706,Business,Bengaluru
965,48,1426043,Business,Chennai
966,51,2365000,Business,Bengaluru
967,67,1699503,Business,Hyderabad
968,39,2416691,Salaried,Bengaluru
969,63,1253350,Self-Employed,Kolkata
970,48,2442618,Salaried,Kolkata
971,64,601364,Salaried,Chennai
972,35,899635,Retired,Kolkata
973,63,1095975,Salaried,Kolkata
974,69,936248,Self-Employed,Mumbai
975,45,2083728,Salaried,Chennai
976,54,2164466,Salaried,Delhi
977,61,2454957,Business,Chennai
978,51,1864603,Self-Employed,Kolkata
979,66,1261715,Retired,Mumbai
980,66,996399,Retired,Hyderabad
981,29,667825,Retired,Kolkata
982,42,532877,Self-Employed,Mumbai
983,60,1569732,Self-Employed,Mumbai
984,69,2481652,Student,Hyderabad
985,65,2307139,Student,Hyderabad
986,25,939823,Business,Bengaluru
987,61,1483858,Salaried,Chennai
988,69,1666256,Business,Chennai
989,26,2199828,Salaried,Hyderabad
990,56,1269742,Salaried,Hyderabad
991,43,2010579,Salaried,Chennai
992,49,1225731,Retired,Bengaluru
993,68,2283013,Retired,Delhi
994,38,333354,Student,Kolkata
995,34,2320478,Business,Kolkata
996,30,315229,Retired,Chennai
997,30,2317282,Business,Chennai
998,69,2412393,Retired,Kolkata
999,33,734707,Self-Employed,Hyderabad
1000,32,2389905,Business,Bengaluru
1001,45,2491290,Student,Mumbai
1002,64,1206807,Business,Kolkata
1003,61,728809,Salaried,Hyderabad
1004,23,1113877,Student,Hyderabad
1005,26,1849464,Retired,Bengaluru
1006,60,2323004,Business,Kolkata
1007,57,643830,Student,Kolkata
1008,63,206313,Salaried,Mumbai
1009,29,1502693,Self-Employed,Hyderabad
1010,33,1870394,Business,Hyderabad
1011,69,224429,Salaried,Mumbai
1012,68,1627940,Retired,Delhi
1013,53,602051,Retired,Kolkata
1014,39,1339482,Salaried,Mumbai
1015,58,2001074,Salaried,Bengaluru
1016,28,2258635,Salaried,Chennai
1017,52,328559,Self-Employed,Kolkata
1018,41,1078118,Retired,Chennai
1019,62,1070132,Self-Employed,Delhi
1020,68,1683255,Business,Mumbai
1021,42,904568,Salaried,Hyderabad
1022,26,1775178,Retired,Bengaluru
1023,69,319119,Self-Employed,Hyderabad
1024,54,1852771,Student,Chennai
1025,33,1102074,Self-Employed,Chennai
1026,27,879530,Salaried,Hyderabad
1027,39,2232145,Student,Kolkata
1028,54,1971348,Salaried,Chennai
1029,36,2021174,Retired,Hyderabad
1030,28,1273226,Business,Delhi
1031,39,2049666,Student,Mumbai
1032,67,698447,Retired,Kolkata
1033,36,690529,Business,Chennai
1034,65,1715611,Self-Employed,Chennai
1035,41,1819870,Business,Hyderabad
1036,69,207545,Business,Bengaluru
1037,67,2189269,Retired,Chennai
1038,64,1119497,Business,Chennai
1039,23,881759,Business,Delhi
1040,39,1344341,Salaried,Mumbai
1041,60,481051,Retired,Kolkata
1042,43,546950,Student,Mumbai
1043,50,513079,Salaried,Kolkata
1044,36,799340,Business,Bengaluru
1045,52,2408081,Student,Delhi
1046,45,1743096,Student,Chennai
1047,62,2309206,Retired,Bengaluru
1048,32,553288,Salaried,Mumbai
1049,30,2167112,Business,Chennai
1050,68,821334,Self-Employed,Kolkata
1051,45,2267221,Business,Mumbai
1052,41,903080,Business,Kolkata
1053,27,437732,Retired,Kolkata
1054,37,1668612,Retired,Chennai
1055,60,1483195,Retired,Hyderabad
1056,66,2039975,Retired,Mumbai
1057,24,2012215,Business,Bengaluru
1058,38,506310,Self-Employed,Delhi
1059,26,2437005,Self-Employed,Bengaluru
1060,41,1452029,Salaried,Hyderabad
1061,23,2145615,Business,Chennai
1062,51,2210504,Retired,Kolkata
1063,43,505146,Salaried,Bengaluru
1064,56,738363,Business,Mumbai
1065,26,1408119,Student,Hyderabad
1066,41,949498,Salaried,Delhi
1067,58,1293813,Salaried,Delhi
1068,31,2089435,Salaried,Delhi
1069,34,1304323,Self-Employed,Delhi
1070,51,2240938,Student,Bengaluru
1071,59,266353,Student,Hyderabad
1072,29,1284155,Business,Mumbai
1073,40,543926,Salaried,Delhi
1074,51,974939,Student,Bengaluru
1075,66,218201,Student,Bengaluru
1076,52,541118,Retired,Chennai
1077,46,1411423,Self-Employed,Chennai
1078,52,705787,Salaried,Bengaluru
1079,26,1176172,Retired,Chennai
1080,38,239428,Student,Kolkata
1081,48,2419363,Self-Employed,Chennai
1082,40,774220,Student,Delhi
1083,25,439224,Retired,Delhi
1084,33,1778076,Salaried,Chennai
1085,22,1900401,Student,Hyderabad
1086,59,1199913,Self-Employed,Bengaluru
1087,49,2463406,Retired,Hyderabad
1088,56,1381793,Retired,Bengaluru
1089,47,2186656,Salaried,Kolkata
1090,54,1200945,Retired,Mumbai
1091,49,1226671,Salaried,Kolkata
1092,68,1863716,Business,Chennai
1093,37,769952,Self-Employed,Kolkata
1094,64,1672561,Self-Employed,Hyderabad
1095,25,1163033,Student,Delhi
1096,42,1102823,Business,Hyderabad
1097,68,2296056,Retired,Chennai
1098,58,1615654,Self-Employed,Bengaluru
1099,46,1296387,Salaried,Hyderabad
1100,52,1395297,Business,Hyderabad
1101,57,492107,Retired,Hyderabad
1102,47,1945129,Student,Chennai
1103,60,1885482,Student,Kolkata
1104,27,271293,Retired,Hyderabad
1105,55,1133542,Self-Employed,Mumbai
1106,45,254678,Self-Employed,Mumbai
1107,55,376723,Business,Chennai
1108,31,371399,Student,Delhi
1109,22,2482884,Business,Hyderabad
1110,60,1362177,Self-Employed,Chennai
1111,23,2332680,Retired,Bengaluru
1112,57,1358413,Retired,Kolkata
1113,36,1774335,Student,Kolkata
1114,29,304056,Self-Employed,Delhi
1115,44,334529,Student,Delhi
1116,25,759026,Self-Employed,Hyderabad
1117,57,1471886,Business,Bengaluru
1118,26,223162,Business,Bengaluru
1119,58,1380333,Retired,Hyderabad
1120,59,2264059,Self-Employed,Kolkata
1121,41,1272178,Student,Mumbai
1122,67,2481953,Self-Employed,Bengaluru
1123,62,2354088,Student,Mumbai
1124,35,207859,Self-Employed,Bengaluru
1125,66,2029495,Self-Employed,Chennai
1126,26,903193,Retired,Hyderabad
1127,64,495441,Business,Mumbai
1128,55,1176222,Student,Kolkata
1129,37,2435812,Retired,Kolkata
1130,46,2390069,Business,Mumbai
1131,32,2189330,Retired,Hyderabad
1132,50,1136363,Business,Mumbai
1133,24,1802150,Self-Employed,Mumbai
1134,45,1423948,Retired,Chennai
1135,55,1902359,Salaried,Kolkata
1136,60,805352,Retired,Kolkata
1137,22,974200,Salaried,Hyderabad
1138,49,1905518,Self-Employed,Bengaluru
1139,61,305962,Business,Mumbai
1140,60,2167000,Business,Kolkata
1141,66,839389,Salaried,Hyderabad
1142,53,1695251,Retired,Chennai
1143,38,926955,Student,Mumbai
1144,54,1876987,Student,Kolkata
1145,32,1018292,Student,Delhi
1146,57,1283838,Salaried,Delhi
1147,32,1025845,Self-Employed,Bengaluru
1148,49,1352972,Business,Kolkata
1149,42,2022092,Salaried,Mumbai
1150,38,1786450,Salaried,Bengaluru
1151,63,1206336,Retired,Chennai
1152,40,1045391,Self-Employed,Hyderabad
1153,52,1202603,Student,Delhi
1154,22,450956,Student,Delhi
1155,55,1915397,Retired,Bengaluru
1156,22,1602019,Business,Hyderabad
1157,48,1967062,Retired,Chennai
1158,43,646861,Business,Chennai
1159,60,1435408,Salaried,Chennai
1160,60,542777,Self-Employed,Delhi
1161,46,1968070,Student,Kolkata
1162,55,1588424,Self-Employed,Bengaluru
1163,26,997878,Salaried,Bengaluru
1164,39,842946,Salaried,Kolkata
1165,49,327499,Student,Bengaluru
1166,44,1330775,Self-Employed,Hyderabad
1167,36,425102,Self-Employed,Bengaluru
1168,62,2162791,Retired,Chennai
1169,28,1428060,Salaried,Kolkata
1170,59,1713876,Business,Delhi
1171,31,1708447,Self-Employed,Bengaluru
1172,50,2462650,Self-Employed,Mumbai
1173,47,360248,Self-Employed,Delhi
1174,62,641853,Self-Employed,Chennai
1175,41,598177,Self-Employed,Hyderabad
1176,68,402026,Business,Chennai
1177,25,1978935,Retired,Bengaluru
1178,51,1984043,Retired,Mumbai
1179,28,1858461,Salaried,Chennai
1180,68,1801349,Salaried,Chennai
1181,57,533029,Retired,Hyderabad
1182,24,399083,Retired,Kolkata
1183,61,399612,Self-Employed,Delhi
1184,59,1322337,Self-Employed,Delhi
1185,32,2212784,Business,Hyderabad
1186,25,2449872,Self-Employed,Hyderabad
1187,25,2265735,Student,Hyderabad
1188,31,642740,Salaried,Hyderabad
1189,26,1921725,Self-Employed,Kolkata
1190,37,782690,Business,Hyderabad
1191,50,682582,Business,Chennai
1192,26,384954,Student,Mumbai
1193,48,1597541,Student,Mumbai
1194,56,312943,Salaried,Delhi
1195,29,1705801,Self-Employed,Hyderabad
1196,38,1720926,Retired,Delhi
1197,64,1574820,Retired,Hyderabad
1198,29,237033,Retired,Kolkata
1199,21,237113,Salaried,Chennai
1200,31,2211994,Retired,Mumbai
1201,46,2057522,Retired,Delhi
1202,22,1962133,Retired,Bengaluru
1203,56,1413931,Self-Employed,Hyderabad
1204,68,2498127,Student,Bengaluru
1205,42,215247,Business,Delhi
1206,67,2195222,Self-Employed,Kolkata
1207,36,1155785,Self-Employed,Hyderabad
1208,33,539017,Salaried,Hyderabad
1209,59,2038594,Student,Delhi
1210,55,1582225,Self-Employed,Bengaluru
1211,24,605301,Retired,Kolkata
1212,23,1720432,Self-Employed,Hyderabad
1213,22,2316923,Student,Delhi
1214,38,817539,Retired,Bengaluru
1215,47,1824045,Retired,Hyderabad
1216,54,1720556,Retired,Kolkata
1217,23,793965,Business,Mumbai
1218,32,1077352,Salaried,Mumbai
1219,64,2015323,Self-Employed,Mumbai
1220,37,1598656,Student,Hyderabad
1221,21,971688,Retired,Bengaluru
1222,27,1874745,Self-Employed,Bengaluru
1223,61,2345262,Self-Employed,Bengaluru
1224,28,1519654,Salaried,Delhi
1225,55,1661173,Retired,Delhi
1226,21,770375,Salaried,Delhi
1227,51,1843726,Salaried,Delhi
1228,37,2165202,Retired,Mumbai
1229,44,1458207,Student,Delhi
1230,41,644277,Student,Bengaluru
1231,68,1115921,Self-Employed,Delhi
1232,41,1275598,Business,Hyderabad
1233,69,1973302,Salaried,Bengaluru
1234,34,671571,Business,Bengaluru
1235,55,718927,Retired,Bengaluru
1236,47,1413304,Retired,Chennai
1237,48,1070631,Retired,Chennai
1238,22,1084106,Business,Delhi
1239,29,907011,Retired,Kolkata
1240,40,1753171,Business,Mumbai
1241,38,809766,Student,Kolkata
1242,51,2100195,Business,Kolkata
1243,21,1269211,Salaried,Bengaluru
1244,58,825509,Self-Employed,Bengaluru
1245,25,1311969,Salaried,Bengaluru
1246,69,767941,Retired,Chennai
1247,31,2401971,Retired,Chennai
1248,42,1598444,Business,Bengaluru
1249,40,476210,Student,Delhi
1250,67,1603933,Business,Mumbai
1251,66,1825973,Salaried,Hyderabad
1252,65,1212672,Salaried,Hyderabad
1253,59,2042446,Self-Employed,Bengaluru
1254,27,1882775,Self-Employed,Bengaluru
1255,34,792655,Retired,Mumbai
1256,45,2118272,Salaried,Hyderabad
1257,48,2356608,Salaried,Bengaluru
1258,31,2313416,Self-Employed,Chennai
1259,58,1432651,Business,Hyderabad
1260,59,1351663,Retired,Delhi
1261,56,588833,Student,Bengaluru
1262,57,2364019,Retired,Bengaluru
1263,62,2184622,Student,Chennai
1264,68,955066,Retired,Bengaluru
1265,42,1126196,Business,Chennai
1266,23,252898,Self-Employed,Hyderabad
1267,67,1577473,Business,Mumbai
1268,42,2152617,Salaried,Bengaluru
1269,45,2392286,Retired,Delhi
1270,38,1690141,Salaried,Kolkata
1271,57,759290,Self-Employed,Hyderabad
1272,53,1569665,Salaried,Bengaluru
1273,28,1108908,Student,Bengaluru
1274,47,2432137,Business,Chennai
1275,54,2260850,Salaried,Chennai
1276,48,521254,Retired,Chennai
1277,46,704843,Student,Bengaluru
1278,27,1551916,Self-Employed,Kolkata
1279,37,1152951,Student,Chennai
1280,67,215828,Retired,Kolkata
1281,56,409326,Business,Delhi
1282,36,2329643,Salaried,Bengaluru
1283,39,2467560,Student,Chennai
1284,40,663156,Salaried,Bengaluru
1285,32,237290,Student,Mumbai
1286,32,1654423,Self-Employed,Bengaluru
1287,30,2247335,Student,Chennai
1288,35,567393,Self-Employed,Hyderabad
1289,30,2221912,Business,Mumbai
1290,39,765892,Self-Employed,Delhi
1291,44,368406,Self-Employed,Bengaluru
1292,33,1328485,Salaried,Mumbai
1293,65,1470154,Self-Employed,Mumbai
1294,43,1322653,Self-Employed,Hyderabad
1295,50,2484671,Self-Employed,Hyderabad
1296,61,828472,Retired,Chennai
1297,31,1394868,Student,Mumbai
1298,62,1524880,Retired,Bengaluru
1299,68,1017548,Business,Delhi
1300,51,620716,Retired,Delhi
1301,52,820471,Student,Hyderabad
1302,48,1200934,Business,Chennai
1303,37,1209191,Student,Delhi
1304,50,1399079,Student,Delhi
1305,40,942210,Student,Hyderabad
1306,45,840999,Business,Bengaluru
1307,27,1144777,Retired,Chennai
1308,24,2499882,Student,Delhi
1309,42,1175589,Self-Employed,Mumbai
1310,25,1960333,Self-Employed,Kolkata
1311,61,1423679,Student,Delhi
1312,44,2156199,Self-Employed,Bengaluru
1313,69,1421719,Self-Employed,Mumbai
1314,24,1012973,Salaried,Chennai
1315,24,2431654,Self-Employed,Mumbai
1316,27,1897745,Business,Hyderabad
1317,37,1821708,Business,Chennai
1318,51,1839768,Business,Hyderabad
1319,38,470062,Student,Bengaluru
1320,67,1528206,Student,Delhi
1321,69,1087233,Salaried,Delhi
1322,22,1743722,Retired,Kolkata
1323,52,2373837,Salaried,Bengaluru
1324,50,1744101,Business,Mumbai
1325,63,1535601,Student,Kolkata
1326,43,2142209,Business,Kolkata
1327,25,549529,Self-Employed,Kolkata
1328,22,743002,Student,Hyderabad
1329,29,1573522,Self-Employed,Chennai
1330,59,1612983,Self-Employed,Chennai
1331,25,2219798,Business,Bengaluru
1332,55,816755,Self-Employed,Chennai
1333,27,2067596,Self-Employed,Hyderabad
1334,66,967525,Self-Employed,Mumbai
1335,26,2019025,Student,Mumbai
1336,53,1863863,Retired,Bengaluru
1337,21,1039427,Business,Chennai
1338,56,1116413,Salaried,Kolkata
1339,24,1670740,Salaried,Hyderabad
1340,38,695730,Retired,Hyderabad
1341,62,614412,Student,Kolkata
1342,49,639688,Self-Employed,Mumbai
1343,37,2256133,Student,Hyderabad
1344,51,2315906,Self-Employed,Hyderabad
1345,51,683402,Business,Mumbai
1346,26,234860,Salaried,Hyderabad
1347,44,882582,Business,Bengaluru
1348,30,2224573,Salaried,Hyderabad
1349,44,2497271,Retired,Mumbai
1350,32,448848,Student,Chennai
1351,33,2474694,Salaried,Mumbai
1352,50,1164749,Salaried,Delhi
1353,43,2400582,Business,Mumbai
1354,47,503944,Student,Chennai
1355,26,669787,Student,Delhi
1356,36,297922,Student,Bengaluru
1357,37,1799330,Student,Kolkata
1358,59,2033855,Student,Kolkata
1359,39,546881,Self-Employed,Kolkata
1360,54,1101844,Self-Employed,Kolkata
1361,63,2311248,Retired,Hyderabad
1362,27,1867875,Retired,Hyderabad
1363,25,2339524,Self-Employed,Bengaluru
1364,59,1422900,Business,Hyderabad
1365,36,2461406,Student,Hyderabad
1366,36,2054234,Self-Employed,Mumbai
1367,69,1351608,Salaried,Chennai
1368,43,897617,Salaried,Chennai
1369,51,2469276,Business,Mumbai
1370,29,292509,Retired,Mumbai
1371,33,277984,Business,Hyderabad
1372,40,758740,Salaried,Kolkata
1373,22,531508,Student,Delhi
1374,32,257688,Student,Delhi
1375,69,2086770,Self-Employed,Delhi
