alert_id,account_id,fraud_type,status
866,1717,Card Not Present,Closed
867,1724,Identity Theft,Closed
868,11794,Suspicious Spend,Closed
869,2042,Suspicious Spend,Closed
870,8397,Card Not Present,Open
871,3876,Identity Theft,Closed
872,19166,Card Not Present,Open
873,6753,Card Not Present,Open
874,14529,Suspicious Spend,Open
875,16216,Suspicious Spend,Open
876,828,Identity Theft,Open
877,19065,Identity Theft,Closed
878,7087,Suspicious Spend,Open
879,3387,Card Not Present,Open
880,803,Card Not Present,Closed
881,10454,Suspicious Spend,Closed
882,8960,Identity Theft,Open
883,15811,Identity Theft,Open
884,12204,Card Not Present,Open
885,16898,Card Not Present,Closed
886,15848,Suspicious Spend,Closed
887,13893,Suspicious Spend,Closed
888,1620,Identity Theft,Open
889,13771,Suspicious Spend,Closed
890,9773,Identity Theft,Open
891,7831,Suspicious Spend,Closed
892,13182,Card Not Present,Closed
893,18246,Suspicious Spend,Open
894,17985,Suspicious Spend,Closed
895,17065,Card Not Present,Closed
896,673,Identity Theft,Open
897,4682,Identity Theft,Open
898,9080,Card Not Present,Closed
899,15367,Suspicious Spend,Closed
900,1209,Identity Theft,Open
901,14500,Card Not Present,Closed
902,10697,Suspicious Spend,Open
903,14690,Identity Theft,Open
904,12469,Suspicious Spend,Closed
905,11582,Card Not Present,Closed
906,8797,Identity Theft,Open
907,13482,Identity Theft,Open
908,5951,Identity Theft,Closed
909,6385,Card Not Present,Closed
910,15155,Suspicious Spend,Closed
911,1443,Suspicious Spend,Closed
912,451,Suspicious Spend,Open
913,923,Identity Theft,Open
914,559,Identity Theft,Open
915,8884,Card Not Present,Open
916,12757,Identity Theft,Closed
917,8179,Identity Theft,Closed
918,1775,Identity Theft,Open
919,530,Card Not Present,Open
920,16298,Card Not Present,Closed
921,6410,Suspicious Spend,Closed
922,13642,Card Not Present,Closed
923,19389,Card Not Present,Open
924,19411,Identity Theft,Open
925,453,Suspicious Spend,Closed
926,18107,Identity Theft,Closed
927,19819,Identity Theft,Open
928,6550,Suspicious Spend,Open
929,663,Card Not Present,Closed
930,1157,Identity Theft,Closed
931,4371,Suspicious Spend,Closed
932,16821,Suspicious Spend,Open
933,12489,Suspicious Spend,Open
934,2093,Suspicious Spend,Closed
935,17858,Card Not Present,Open
936,11722,Identity Theft,Open
937,3132,Identity Theft,Closed
938,502,Card Not Present,Closed
939,10686,Identity Theft,Open
940,4051,Suspicious Spend,Closed
941,8832,Card Not Present,Open
942,11007,Identity Theft,Closed
943,9444,Card Not Present,Open
944,4613,Identity Theft,Closed
945,7911,Identity Theft,Closed
946,11225,Card Not Present,Open
947,19387,Suspicious Spend,Open
948,1494,Card Not Present,Open
949,4672,Identity Theft,Open
950,3028,Suspicious Spend,Open
951,16009,Card Not Present,Closed
952,18744,Card Not Present,Open
953,15291,Identity Theft,Closed
954,15016,Card Not Present,Closed
955,1502,Identity Theft,Open
956,8260,Card Not Present,Closed
957,3618,Suspicious Spend,Closed
958,17406,Identity Theft,Open
959,17149,Card Not Present,Open
960,7021,Suspicious Spend,Open
961,4947,Identity Theft,Open
962,19298,Suspicious Spend,Closed
963,18046,Card Not Present,Open
964,9230,Card Not Present,Open
965,8423,Card Not Present,Closed
966,1797,Identity Theft,Closed
967,18181,Identity Theft,Closed
968,2802,Card Not Present,Closed
969,11937,Suspicious Spend,Closed
970,16442,Identity Theft,Closed
971,840,Card Not Present,Closed
972,9291,Card Not Present,Closed
973,1298,Suspicious Spend,Closed
974,5757,Card Not Present,Closed
975,5060,Suspicious Spend,Open
976,14382,Suspicious Spend,Closed
977,765,Suspicious Spend,Closed
978,9189,Suspicious Spend,Closed
979,16557,Card Not Present,Open
980,14263,Card Not Present,Closed
981,1634,Identity Theft,Closed
982,4759,Identity Theft,Closed
983,6313,Identity Theft,Open
984,9534,Suspicious Spend,Open
985,4894,Suspicious Spend,Open
986,9277,Identity Theft,Closed
987,8255,Suspicious Spend,Open
988,3494,Identity Theft,Closed
989,10014,Card Not Present,Open
990,4596,Card Not Present,Closed
991,10684,Card Not Present,Closed
992,15970,Identity Theft,Closed
993,16808,Identity Theft,Closed
994,6223,Identity Theft,Open
995,2557,Card Not Present,Closed
996,14260,Identity Theft,Closed
997,5613,Identity Theft,Closed
998,10537,Suspicious Spend,Open
999,287,Identity Theft,Closed
1000,8332,Suspicious Spend,Closed
1001,19227,Suspicious Spend,Open
1002,16932,Identity Theft,Closed
1003,18194,Card Not Present,Open
1004,12257,Identity Theft,Open
1005,15246,Card Not Present,Closed
1006,7776,Suspicious Spend,Closed
1007,17382,Suspicious Spend,Closed
1008,6322,Suspicious Spend,Closed
1009,15158,Identity Theft,Open
1010,5931,Card Not Present,Closed
1011,19464,Suspicious Spend,Closed
1012,15672,Identity Theft,Closed
1013,18240,Card Not Present,Closed
1014,15710,Card Not Present,Closed
1015,7834,Card Not Present,Open
1016,244,Suspicious Spend,Closed
1017,9026,Suspicious Spend,Open
1018,8622,Suspicious Spend,Open
1019,9634,Identity Theft,Open
1020,15861,Identity Theft,Closed
1021,12912,Suspicious Spend,Open
1022,16566,Card Not Present,Open
1023,10034,Suspicious Spend,Open
1024,3601,Card Not Present,Open
1025,9185,Suspicious Spend,Open
1026,12994,Card Not Present,Closed
1027,12537,Suspicious Spend,Closed
1028,340,Suspicious Spend,Closed
1029,7287,Card Not Present,Closed
1030,12916,Card Not Present,Closed
1031,6395,Card Not Present,Open
1032,12492,Identity Theft,Closed
1033,15759,Card Not Present,Open
1034,18115,Identity Theft,Closed
1035,10723,Card Not Present,Closed
1036,8331,Identity Theft,Open
1037,8610,Card Not Present,Open
1038,16306,Card Not Present,Open
1039,2374,Identity Theft,Open
1040,739,Suspicious Spend,Open
1041,8116,Card Not Present,Closed
1042,13,Identity Theft,Closed
1043,1858,Suspicious Spend,Open
1044,2953,Identity Theft,Closed
1045,5511,Identity Theft,Open
1046,3027,Suspicious Spend,Open
1047,16261,Suspicious Spend,Closed
1048,19663,Card Not Present,Open
1049,4911,Suspicious Spend,Closed
1050,4296,Suspicious Spend,Closed
1051,7277,Identity Theft,Closed
1052,4618,Suspicious Spend,Open
1053,7092,Identity Theft,Open
1054,145,Suspicious Spend,Open
1055,15359,Identity Theft,Open
1056,17491,Card Not Present,Open
1057,15910,Card Not Present,Open
1058,14291,Suspicious Spend,Open
1059,9016,Suspicious Spend,Open
1060,2277,Suspicious Spend,Open
1061,10447,Identity Theft,Open
1062,3469,Identity Theft,Open
1063,18673,Suspicious Spend,Open
1064,3800,Identity Theft,Open
1065,12315,Identity Theft,Open
1066,7181,Suspicious Spend,Closed
1067,16198,Identity Theft,Closed
1068,7604,Identity Theft,Closed
1069,17470,Suspicious Spend,Open
1070,14137,Card Not Present,Closed
1071,3658,Suspicious Spend,Open
1072,7933,Card Not Present,Open
1073,8109,Identity Theft,Open
1074,12633,Identity Theft,Open
1075,8185,Identity Theft,Open
1076,4994,Identity Theft,Closed
1077,12575,Suspicious Spend,Closed
1078,12561,Identity Theft,Closed
1079,6679,Identity Theft,Open
1080,12628,Suspicious Spend,Open
1081,19846,Identity Theft,Open
1082,15013,Card Not Present,Closed
1083,4680,Suspicious Spend,Closed
1084,13829,Identity Theft,Closed
1085,9246,Suspicious Spend,Open
1086,10826,Card Not Present,Open
1087,8446,Card Not Present,Open
1088,18778,Suspicious Spend,Closed
1089,1639,Suspicious Spend,Closed
1090,19210,Identity Theft,Closed
1091,11224,Identity Theft,Closed
1092,5107,Card Not Present,Closed
1093,15331,Card Not Present,Closed
1094,8152,Card Not Present,Closed
1095,9509,Identity Theft,Open
1096,10255,Identity Theft,Open
1097,18253,Identity Theft,Open
1098,17628,Suspicious Spend,Open
1099,16227,Identity Theft,Closed
1100,2262,Card Not Present,Closed
1101,5245,Card Not Present,Closed
1102,6006,Identity Theft,Open
1103,17601,Suspicious Spend,Closed
1104,6291,Identity Theft,Open
1105,17671,Card Not Present,Open
1106,10542,Identity Theft,Open
1107,3708,Card Not Present,Open
1108,12260,Identity Theft,Open
1109,19012,Identity Theft,Closed
1110,16137,Suspicious Spend,Open
1111,6701,Suspicious Spend,Closed
1112,11457,Card Not Present,Closed
1113,146,Identity Theft,Open
1114,15825,Suspicious Spend,Closed
1115,3912,Identity Theft,Closed
1116,18878,Identity Theft,Closed
1117,10192,Suspicious Spend,Open
1118,2970,Identity Theft,Closed
1119,19408,Identity Theft,Closed
1120,5127,Suspicious Spend,Closed
1121,13093,Card Not Present,Closed
1122,16334,Identity Theft,Closed
1123,14502,Suspicious Spend,Open
1124,15655,Suspicious Spend,Open
1125,15326,Identity Theft,Closed
1126,14891,Identity Theft,Closed
1127,10764,Card Not Present,Open
1128,10846,Suspicious Spend,Open
1129,6163,Identity Theft,Open
1130,5384,Suspicious Spend,Open
1131,13204,Identity Theft,Open
1132,17552,Card Not Present,Open
1133,6609,Identity Theft,Open
1134,17793,Card Not Present,Closed
1135,12720,Identity Theft,Open
1136,4745,Identity Theft,Open
1137,7138,Card Not Present,Closed
1138,9543,Suspicious Spend,Open
1139,19788,Identity Theft,Open
1140,3343,Identity Theft,Closed
1141,17102,Identity Theft,Closed
1142,9262,Suspicious Spend,Open
1143,1832,Identity Theft,Closed
1144,7816,Card Not Present,Open
1145,10217,Suspicious Spend,Open
1146,13090,Card Not Present,Open
1147,17202,Card Not Present,Open
1148,16954,Identity Theft,Closed
1149,6978,Card Not Present,Closed
1150,2997,Identity Theft,Closed
1151,11448,Suspicious Spend,Open
1152,16451,Identity Theft,Closed
1153,13365,Identity Theft,Closed
1154,8390,Suspicious Spend,Closed
1155,8296,Card Not Present,Open
1156,16059,Suspicious Spend,Closed
1157,14565,Card Not Present,Open
1158,2337,Identity Theft,Closed
1159,7066,Card Not Present,Open
1160,11518,Identity Theft,Open
1161,16445,Suspicious Spend,Closed
1162,11971,Identity Theft,Open
1163,2567,Card Not Present,Closed
1164,5373,Identity Theft,Open
1165,16097,Suspicious Spend,Closed
1166,6288,Identity Theft,Open
1167,17407,Suspicious Spend,Open
1168,18,Card Not Present,Open
1169,14024,Card Not Present,Closed
1170,14282,Suspicious Spend,Open
1171,17472,Identity Theft,Closed
1172,9184,Card Not Present,Open
1173,7404,Card Not Present,Open
1174,16927,Suspicious Spend,Open
1175,7155,Suspicious Spend,Closed
1176,10446,Identity Theft,Closed
1177,9663,Suspicious Spend,Open
1178,16021,Card Not Present,Open
1179,14325,Suspicious Spend,Closed
1180,17793,Card Not Present,Open
1181,7285,Card Not Present,Closed
1182,19961,Card Not Present,Open
1183,11868,Identity Theft,Open
1184,583,Suspicious Spend,Open
1185,1897,Card Not Present,Closed
1186,16537,Card Not Present,Closed
1187,19857,Card Not Present,Open
1188,18252,Identity Theft,Closed
1189,16494,Card Not Present,Open
1190,4723,Card Not Present,Open
1191,9950,Suspicious Spend,Closed
1192,2157,Identity Theft,Closed
1193,5201,Suspicious Spend,Open
1194,1516,Suspicious Spend,Open
1195,3689,Identity Theft,Open
1196,17834,Suspicious Spend,Open
1197,3388,Card Not Present,Open
1198,4372,Card Not Present,Open
1199,11817,Card Not Present,Open
1200,16032,Card Not Present,Closed
1201,2608,Suspicious Spend,Open
1202,19966,Card Not Present,Open
1203,547,Card Not Present,Closed
1204,15742,Identity Theft,Closed
1205,16906,Card Not Present,Closed
1206,12976,Identity Theft,Closed
1207,5896,Identity Theft,Closed
1208,18548,Suspicious Spend,Closed
1209,4515,Suspicious Spend,Open
1210,3836,Suspicious Spend,Closed
1211,15149,Card Not Present,Open
1212,5244,Suspicious Spend,Open
1213,18417,Suspicious Spend,Closed
1214,11760,Card Not Present,Open
1215,19087,Card Not Present,Closed
1216,5079,Card Not Present,Open
1217,9390,Card Not Present,Open
1218,15800,Suspicious Spend,Closed
1219,527,Identity Theft,Open
1220,9863,Suspicious Spend,Closed
1221,194,Suspicious Spend,Open
1222,6685,Suspicious Spend,Open
1223,9272,Card Not Present,Closed
1224,16648,Identity Theft,Closed
1225,7190,Card Not Present,Closed
1226,15290,Identity Theft,Closed
1227,7632,Card Not Present,Open
1228,1766,Card Not Present,Open
1229,5695,Card Not Present,Closed
1230,4177,Suspicious Spend,Closed
1231,1785,Identity Theft,Closed
1232,2090,Card Not Present,Open
1233,18089,Identity Theft,Closed
1234,16611,Suspicious Spend,Closed
1235,9910,Card Not Present,Open
1236,498,Card Not Present,Open
1237,10427,Identity Theft,Open
1238,7454,Suspicious Spend,Open
1239,4447,Card Not Present,Open
1240,3961,Suspicious Spend,Closed
1241,16549,Card Not Present,Open
1242,14347,Card Not Present,Closed
1243,7449,Suspicious Spend,Open
1244,2135,Identity Theft,Closed
1245,5075,Suspicious Spend,Closed
1246,2611,Card Not Present,Closed
1247,14629,Suspicious Spend,Closed
1248,13714,Suspicious Spend,Open
1249,18759,Card Not Present,Open
1250,11019,Identity Theft,Closed
1251,2962,Card Not Present,Closed
1252,16452,Card Not Present,Open
1253,1050,Identity Theft,Closed
1254,3588,Identity Theft,Open
1255,16159,Card Not Present,Closed
1256,1564,Card Not Present,Closed
1257,10021,Card Not Present,Closed
1258,2880,Suspicious Spend,Open
1259,18890,Identity Theft,Closed
1260,4353,Card Not Present,Open
1261,12664,Card Not Present,Closed
1262,5959,Identity Theft,Closed
1263,3315,Identity Theft,Open
1264,6530,Suspicious Spend,Closed
1265,13025,Card Not Present,Closed
1266,14681,Suspicious Spend,Open
1267,945,Card Not Present,Open
1268,18871,Card Not Present,Open
1269,13074,Identity Theft,Closed
1270,18732,Card Not Present,Closed
1271,8560,Identity Theft,Closed
1272,12201,Identity Theft,Open
1273,19017,Suspicious Spend,Closed
1274,17057,Identity Theft,Closed
1275,10761,Identity Theft,Open
1276,13326,Card Not Present,Closed
1277,12293,Identity Theft,Closed
1278,7165,Suspicious Spend,Open
1279,9110,Card Not Present,Open
1280,2455,Suspicious Spend,Open
1281,7955,Suspicious Spend,Open
1282,15517,Suspicious Spend,Closed
1283,6782,Card Not Present,Open
1284,14787,Card Not Present,Open
1285,5202,Identity Theft,Closed
1286,18913,Identity Theft,Open
1287,3753,Suspicious Spend,Closed
1288,2193,Identity Theft,Open
1289,6430,Identity Theft,Open
1290,15379,Suspicious Spend,Open
1291,755,Suspicious Spend,Closed
1292,722,Identity Theft,Closed
1293,2074,Identity Theft,Closed
1294,6826,Suspicious Spend,Open
1295,3877,Identity Theft,Open
1296,9506,Suspicious Spend,Closed
1297,15120,Suspicious Spend,Open
1298,218,Card Not Present,Closed
1299,17828,Identity Theft,Open
1300,14904,Suspicious Spend,Open
1301,17734,Card Not Present,Closed
1302,549,Card Not Present,Closed
1303,14317,Card Not Present,Open
1304,12480,Card Not Present,Open
1305,19350,Suspicious Spend,Open
1306,16162,Suspicious Spend,Closed
1307,14232,Identity Theft,Open
1308,8264,Identity Theft,Closed
1309,17651,Card Not Present,Open
1310,14646,Identity Theft,Open
1311,17471,Card Not Present,Closed
1312,4973,Suspicious Spend,Closed
1313,6919,Identity Theft,Closed
1314,9421,Identity Theft,Open
1315,17734,Identity Theft,Open
1316,5255,Identity Theft,Closed
1317,6005,Suspicious Spend,Open
1318,2921,Suspicious Spend,Closed
1319,10755,Identity Theft,Closed
1320,8717,Suspicious Spend,Closed
1321,769,Card Not Present,Open
1322,9530,Suspicious Spend,Closed
1323,12464,Card Not Present,Open
1324,9565,Identity Theft,Closed
1325,9860,Suspicious Spend,Closed
1326,16934,Suspicious Spend,Closed
1327,8383,Suspicious Spend,Closed
1328,13605,Card Not Present,Closed
1329,2252,Identity Theft,Closed
1330,6623,Suspicious Spend,Closed
1331,18976,Suspicious Spend,Open
1332,7670,Identity Theft,Closed
1333,12281,Suspicious Spend,Open
1334,15481,Identity Theft,Open
1335,16238,Identity Theft,Closed
1336,18391,Card Not Present,Closed
1337,9222,Card Not Present,Closed
1338,14480,Card Not Present,Closed
1339,9109,Identity Theft,Open
1340,7012,Suspicious Spend,Open
1341,13966,Identity Theft,Closed
1342,4313,Suspicious Spend,Open
1343,16131,Card Not Present,Open
1344,1577,Suspicious Spend,Open
1345,12980,Suspicious Spend,Open
1346,9535,Suspicious Spend,Open
1347,2775,Suspicious Spend,Closed
1348,13793,Card Not Present,Closed
1349,1172,Identity Theft,Open
1350,9843,Identity Theft,Closed
1351,4848,Identity Theft,Closed
1352,19716,Identity Theft,Closed
1353,9140,Suspicious Spend,Open
1354,14207,Suspicious Spend,Open
1355,58,Suspicious Spend,Open
1356,2721,Identity Theft,Open
1357,4488,Identity Theft,Closed
1358,17084,Identity Theft,Open
1359,10262,Identity Theft,Open
1360,17851,Identity Theft,Closed
1361,14899,Suspicious Spend,Open
1362,17775,Suspicious Spend,Open
1363,17761,Suspicious Spend,Closed
1364,19603,Card Not Present,Closed
1365,18431,Suspicious Spend,Open
1366,14643,Suspicious Spend,Closed
1367,3342,Card Not Present,Closed
1368,8345,Suspicious Spend,Closed
1369,18341,Suspicious Spend,Closed
1370,2279,Card Not Present,Closed
1371,5127,Identity Theft,Open
1372,3492,Suspicious Spend,Open
1373,5517,Suspicious Spend,Open
1374,11033,Suspicious Spend,Closed
1375,6651,Suspicious Spend,Open
1376,10418,Card Not Present,Closed
1377,14540,Identity Theft,Open
1378,9144,Identity Theft,Open
1379,502,Card Not Present,Closed
1380,1866,Card Not Present,Closed
1381,10841,Card Not Present,Closed
1382,12426,Identity Theft,Closed
1383,9977,Card Not Present,Open
1384,10829,Card Not Present,Open
1385,3449,Card Not Present,Open
1386,228,Identity Theft,Open
1387,14871,Identity Theft,Open
1388,14428,Suspicious Spend,Open
1389,1781,Identity Theft,Closed
1390,10153,Suspicious Spend,Open
1391,14995,Suspicious Spend,Open
1392,15506,Card Not Present,Closed
1393,19431,Suspicious Spend,Open
1394,7605,Suspicious Spend,Closed
1395,12713,Card Not Present,Closed
1396,10436,Identity Theft,Closed
1397,8827,Card Not Present,Closed
1398,19850,Identity Theft,Closed
1399,1850,Identity Theft,Open
1400,12973,Identity Theft,Closed
1401,2221,Suspicious Spend,Open
1402,2470,Card Not Present,Closed
1403,12341,Identity Theft,Closed
1404,10528,Suspicious Spend,Open
1405,3308,Card Not Present,Open
1406,477,Suspicious Spend,Open
1407,14019,Suspicious Spend,Closed
1408,1977,Identity Theft,Closed
