account_id,utilization_ratio,days_past_due,fraud_count,payment_ratio,default_flag
540,0.36886227120833315,90,1,0.8188429679818527,1
541,0.8032170116914814,30,0,1.1142892465060492,1
542,0.7294793085078279,30,1,0.7822754001806005,1
543,0.9916897745585505,90,1,0.4604885861411123,1
544,0.857860916547133,30,0,0.12682080418007066,1
545,0.7241648269122839,30,0,0.30840950152425295,1
546,0.28238490358945856,90,2,0.3533003782083015,1
547,0.8680787031486719,30,0,1.1074341854390937,1
548,0.6172422047538337,30,0,0.39854653645584437,1
549,0.06464902260143401,15,0,0.4282049478998956,0
550,0.6961390117575748,0,1,1.1685644559523407,0
551,0.9623557869013747,60,1,1.0702206823694431,1
552,0.310904974607468,90,1,0.552982762212248,1
553,0.11107687417917778,120,0,0.3607522385599963,0
554,0.4935176806686686,30,0,0.7221074080154459,0
555,0.1359336454249363,0,1,0.1352598568327573,0
556,0.2624764388210256,60,0,0.7819579663298735,0
557,0.950615670216013,60,1,0.8985331858349735,1
558,0.4394643706730378,30,2,0.38193964974675343,0
559,0.42642851400244136,30,0,0.7443974988092507,0
560,0.24996588438881817,15,0,0.2734964463327464,0
561,0.96894523114051,0,0,0.6466045466443519,0
562,0.7666624556872258,90,0,0.6587575847316153,1
563,0.5919134342125699,0,1,0.2513989519557428,0
564,0.5164236054595813,60,0,0.6479529295911487,0
565,0.49978009198090095,30,1,0.8420949889878631,0
566,0.43160435571210426,0,1,1.1035414249939874,0
567,0.881953373259555,30,1,0.2815236017907119,0
568,0.5295538953507853,120,1,0.8831184365409352,1
569,0.42715606143614726,120,0,0.7738148707950551,0
570,0.6335153526714596,30,0,0.18566485481870149,1
571,0.6565879157788955,0,0,0.7540975528477654,0
572,0.6862811875172747,30,0,0.6667757453483218,0
573,0.43106978598792706,90,0,0.46634895795098574,1
574,0.6562065498696836,30,0,0.2523511440444561,0
575,0.2452483349569638,60,0,1.158464781934417,0
576,0.39126491161813987,15,0,0.9594060978229971,0
577,0.18904881841472881,60,0,0.40091620887490464,0
578,0.47076801641511457,90,0,0.3327037318461597,1
579,0.6801912181106243,120,2,0.9888007005134096,1
580,0.5021425099153475,0,0,0.11359863086676246,0
581,0.0708479375990601,15,0,1.096965791834581,0
582,0.08136449471884288,90,0,0.4784362937373904,0
583,0.3092979033634345,30,2,0.214584755359442,0
584,0.3842919420618856,120,0,0.29352553486801347,0
585,0.1318982443637482,15,0,0.33235542389804784,0
586,0.9523425993069055,60,0,1.0610931233330598,0
587,0.3334485287761423,0,0,0.7834672027401759,0
588,0.971563122950443,60,0,0.457535253661435,1
589,0.3356188905965588,60,0,0.5391751446431364,0
590,0.4936159209858946,30,1,0.11811375584520745,1
591,0.7970667601089545,0,0,0.2756309583963371,0
592,0.20165204108242069,15,0,0.3422065527998054,0
593,0.7016118561740279,15,0,1.0796315639720575,1
594,0.2570266884949802,30,0,0.3245929031044721,0
595,0.8435934990760772,30,0,1.144942318744095,0
596,0.05713786864045338,120,0,0.2711619363925455,1
597,0.24162082556463954,30,0,0.22473755075342416,0
598,0.856199969656005,0,0,0.37141718778002253,0
599,0.9690319078460942,30,3,0.7126456200420572,1
600,0.11748968615699105,120,0,1.0877279351343128,0
601,0.8379945390049126,15,1,0.8817768305699522,1
602,0.8570106795320399,90,0,0.12508769793730884,1
603,0.2848549970246027,0,0,0.4138284821495263,0
604,0.1747052636321902,90,0,0.4215809626770771,1
605,0.9036539800981843,30,0,0.6961125497280038,1
606,0.5481144655994031,15,0,0.7843684435671014,0
607,0.322309340212893,0,0,0.13328976406385273,0
608,0.6366251211811114,30,0,0.5528092021354978,0
609,0.5876141692884388,120,0,0.6158399460979151,1
610,0.20908756879248258,60,1,1.190950808295201,0
611,0.9230895593866717,60,1,1.1218571521376128,1
612,0.6727181142128591,90,0,1.1409474294225785,0
613,0.9175557586310001,30,1,0.7562237881631048,1
614,0.6566924903465959,90,0,1.0498127297222457,1
615,0.22700889057369866,90,0,1.0517965205717414,1
616,0.812529973427127,60,0,0.7060562392900043,1
617,0.6875565240615777,0,1,0.9747641381123174,0
618,0.2074143698594781,60,0,0.4719556407017603,0
619,0.17592501982791697,60,0,0.1480789814669931,1
620,0.29008877127814986,15,0,1.0506000256994252,0
621,0.15584944336130474,90,1,0.7137360368311166,0
622,0.19124523030062068,0,2,0.12229269104155212,0
623,0.4803262829131897,120,0,1.0607314071279597,0
624,0.05122698547556427,120,1,0.17032290885584317,1
625,0.7227786463752899,90,1,0.11314814210920443,1
626,0.8222159237710522,30,1,0.501349831435317,0
627,0.9306782521423768,60,0,0.8754821674586099,1
628,0.7998500703807262,30,0,0.7005585173520702,0
629,0.5600532030580899,30,0,0.8184164190365291,0
630,0.5142426004232903,120,1,0.8215677952716102,1
631,0.9175801877829076,60,0,0.6418629458070226,1
632,0.12258887877932872,120,0,0.5319307081562492,0
633,0.18407561606460043,60,0,0.916117959588547,0
634,0.7393431957265104,15,1,0.9667687538954719,0
635,0.561171201730069,15,0,1.026449268769665,0
636,0.436533263296942,15,0,0.11997853373738779,0
637,0.19414004693296344,60,2,0.9766284811966077,1
638,0.777300741869749,30,0,0.6037107909642438,1
639,0.07723225573758785,15,1,0.3321649592631374,0
640,0.2839924660697774,60,0,0.5930717134243898,0
641,0.7379249298846564,60,0,0.557826858326518,0
642,0.7602589042821155,30,2,0.7463692290417868,1
643,0.48955389087829954,120,1,0.6541876211578805,1
644,0.5531673776409622,120,0,0.885759589346975,1
645,0.23551358218091534,15,0,0.22169214465035209,0
646,0.8419957631071383,90,0,1.196841671686965,0
647,0.691333757877944,0,1,0.6718712769995863,1
648,0.7498489359805102,60,1,0.4194841724665459,1
649,0.45935011342008153,120,0,0.9473896410952104,1
650,0.9135653694302213,60,1,0.3875277346313072,1
651,0.5695910812474856,30,1,0.8935896275437734,1
652,0.7135429308309074,60,0,0.6977475909394784,1
653,0.1996210089764454,0,0,0.38489964008569755,0
654,0.39887618021810645,0,2,0.3144464458892825,1
655,0.6628872297457282,60,0,0.8345515935268838,0
656,0.18617714617999082,0,0,0.5075172112148297,0
657,0.10618185019599775,15,2,1.081590240502243,0
658,0.2494145958526261,120,0,0.8907231631126558,1
659,0.7729084003822738,0,0,0.8700321614688783,0
660,0.30949758427301904,90,1,0.6544954467672296,1
661,0.05171610975153843,90,0,0.6783940557486889,1
662,0.05924655942405998,0,0,0.8226583126007556,0
663,0.6891113427178627,30,0,0.15480433578220773,1
664,0.7266168711815502,60,0,0.2578616321104936,0
665,0.5140171186338279,0,0,0.3698735478666674,0
666,0.08158328963764352,30,0,0.275623104198952,1
667,0.3876284662420927,0,2,0.24320630493607187,0
668,0.6366981194142961,0,0,0.8994467835102712,0
669,0.26869057782500405,60,1,0.34260753474157113,1
670,0.5516912327643471,60,1,0.7543930063859414,1
671,0.05151111469280875,120,1,0.21053174602647917,1
672,0.7071348667965242,60,0,0.30921781149936756,1
673,0.8000773949133658,120,0,0.39688730415677664,1
674,0.7642335698213816,60,1,0.5126323356721544,1
675,0.058079207250342366,15,0,1.0883783626840036,0
676,0.8064093353583726,0,0,0.8464023001886511,0
677,0.822425626609868,120,1,1.0389199519840462,1
678,0.44566661818138653,60,0,1.0528204688930998,0
679,0.3613134264958986,90,0,0.1675813449738296,0
680,0.850672791067921,15,0,0.9490920177084887,1
681,0.651577706701686,90,1,0.4541709302549708,1
682,0.725172048639149,0,0,0.18295833208046597,1
683,0.6285231912989734,30,1,0.9338345678265068,1
684,0.5811579855158743,15,0,1.0594370834474294,0
685,0.9889190117372993,90,0,0.7454535311874345,1
686,0.6052896553222094,0,0,0.251157983537301,0
687,0.4545949665687132,0,1,1.1416591232702737,0
688,0.723218697683511,15,1,0.989329126011754,1
689,0.8217069596280892,30,2,1.0077370719625225,1
690,0.33657799783585207,30,1,1.0439877141450704,1
691,0.611524377430452,120,0,0.4898906214188644,1
692,0.7098927055451197,30,2,0.45446610945444743,1
693,0.46772184201260514,15,2,0.6337239272427823,1
694,0.71836341876223,90,0,1.097422140038859,1
695,0.9182911439324009,60,0,0.31378269716570484,1
696,0.3714555251850021,90,1,1.0019843008589622,1
697,0.47611690177692856,30,0,0.7601781585597919,0
698,0.6342599356684775,0,1,0.9704710755791556,0
699,0.6746963013763017,90,2,0.7172947483068863,1
700,0.5719775200194132,60,1,0.826187769109581,0
701,0.7682839588980352,120,1,0.11217296903135393,1
702,0.29850891126348716,15,0,0.9769134468294521,0
703,0.8539312503099385,0,0,0.240460063055283,1
704,0.24757919808324497,60,0,1.1525235106057699,0
705,0.1567129375737939,90,0,0.5128074738225424,0
706,0.09543580373860633,90,1,0.9059946834498359,1
707,0.19922402376824477,30,1,0.4294549711893696,0
708,0.7570116559330168,15,1,0.38666250197972163,1
709,0.3539036143426177,90,1,0.5958599368664169,1
710,0.44868971071760233,0,0,0.4650326546278768,0
711,0.270490013057154,15,1,0.3102991123083108,0
712,0.2770816137437935,30,0,0.6289074407084109,0
713,0.12937781979822524,30,0,0.10382071248762378,0
714,0.25286028700251145,0,1,0.4447044317241241,0
715,0.3762149985286091,0,1,0.8612348283487191,0
716,0.05828984755293409,60,1,0.6480136438413968,0
717,0.6230425451119814,0,0,0.8237587720380705,0
718,0.9982611683558322,15,0,1.0452034870893736,1
719,0.14725677673453547,120,0,1.0595477305659997,0
720,0.8875952634501045,30,0,0.7254034859333204,0
721,0.8786236881724933,60,0,0.732692291823804,0
722,0.4003116500494532,0,1,1.0038037819474845,0
723,0.9817374050538588,15,1,1.1706973765006432,0
724,0.10046331151756882,15,4,1.14665110099927,1
725,0.9463181633051166,30,0,0.8477210803639799,0
726,0.5328279450010159,15,0,1.1566546286413522,0
727,0.05564417519003364,15,1,0.6178789332760144,0
728,0.09619064606890679,0,0,1.0334114768379272,0
729,0.7645820974381734,30,0,1.1102068668864287,0
730,0.6600651210477645,90,2,0.9226508144878504,1
731,0.9953017612808157,120,0,0.40261198633836115,1
732,0.3300157504837713,30,0,0.9477881316126403,0
733,0.22418019060054678,90,0,0.3103792987468704,1
734,0.06496001235817028,90,0,0.4026410721488243,0
735,0.12873935435638822,15,0,0.23196793870731913,0
736,0.05117805245090987,90,0,0.3594487731537972,0
737,0.29806461991227684,60,0,1.019863537059116,0
738,0.41563585942987674,30,0,0.28317184125553574,1
739,0.35770693484379074,90,0,0.6077489574599984,1
740,0.9529603539635375,30,0,1.0167620695961848,0
741,0.5126919600048866,0,1,1.0102520977868013,0
742,0.7382195540814687,15,1,0.907781440565897,0
743,0.8460637868210018,0,1,0.7501662100867026,0
744,0.5529254491411266,30,1,0.7749726526607889,1
745,0.545849168794379,90,0,1.1239753465621214,1
746,0.20005036218521066,0,0,0.30875158661656016,1
747,0.8808236391667262,15,0,1.0329486988233036,0
748,0.563983530308881,90,0,0.5641436146936691,1
749,0.3130852709015715,15,0,0.445368728545098,0
750,0.21880645122776438,0,2,0.5254479140745126,1
751,0.3415772811084286,120,0,0.6837481434051136,1
752,0.9275493219487998,30,2,0.802458883793226,1
753,0.6623192243572761,15,0,0.8335567735338674,0
754,0.6394261828832445,15,0,0.6127798747119543,1
755,0.8565363425763808,15,0,1.1091076088743133,0
756,0.8920210264900543,120,0,0.2684160044460705,1
757,0.7272015983185812,15,1,0.4461737094671654,1
758,0.8922495606297057,0,0,1.0222911387013565,0
759,0.8587458300835735,15,1,1.0570227527618823,1
760,0.3559005514300754,90,2,0.21717690087830072,1
761,0.8991635977648132,60,0,0.32977354708961626,1
762,0.7137992487557119,30,0,0.8329080560744125,0
763,0.5733330924740598,0,0,0.9406891292467697,0
764,0.8072797036363344,90,0,0.819150321148438,0
765,0.2397000041423405,15,0,0.7605561229944313,0
766,0.3974211802973441,90,0,1.0463089522493865,0
767,0.9406578222120999,15,0,0.1337281918831232,1
768,0.6386996228384646,0,0,1.145884204649109,1
769,0.27850305727225094,60,0,1.1705190531862464,0
770,0.5902461596279067,15,0,1.0898013030331237,0
771,0.4536185747088128,60,0,0.7422698214148918,1
772,0.8229169659083806,15,0,1.1988244535058101,0
773,0.26803008452526095,90,0,0.5189526387113362,0
774,0.6017593839263661,60,0,0.9530880176273636,1
775,0.8586336113038797,30,0,0.48848436021441366,0
776,0.7054355863350038,60,0,0.7142389532741451,1
777,0.6509862555120373,90,1,1.1165100243628825,1
778,0.16219407410198322,15,1,1.1860899767098934,0
779,0.06312694387726214,60,1,1.0742484427830647,0
780,0.5827128658303118,30,1,0.4952952455621593,1
781,0.761343246607831,0,1,0.35148970421928805,1
782,0.7254654329540385,60,0,0.3353242115133501,0
783,0.44833479255572023,60,0,0.49114077707182024,0
784,0.5012959398062876,30,0,0.45475592770628326,0
785,0.7282776394938314,15,0,0.6174744816781055,0
786,0.9071747225327417,60,1,0.5285899173960273,1
787,0.2698243552948371,120,0,1.0014958915253362,1
788,0.7368760579511133,90,2,0.7254973668539693,1
789,0.4855701566440355,15,0,0.25757568322516233,0
790,0.19449534816855985,0,1,0.47955994307897476,0
791,0.24719928233518262,0,0,0.9523765779055213,0
792,0.8125328608843071,90,0,0.8022859510296773,0
793,0.1653755051842672,0,1,1.0218631662059434,0
794,0.9908444738012174,60,0,0.44968678143953755,1
795,0.36067509024206634,30,0,0.17101016627047097,1
796,0.1264905496730085,120,0,0.7166541289358351,0
797,0.5630440864811359,60,0,0.6187509003739251,1
798,0.8356582293079166,0,0,0.5969341213277004,0
799,0.6857864797267404,15,2,0.23697957223487787,0
800,0.35328384224798304,30,0,0.9209648546479506,0
801,0.7508151221982716,120,1,0.7211369095969775,1
802,0.7564723963940719,15,1,0.9234352725868278,0
803,0.897639781495125,120,0,0.5932115654822091,1
804,0.7350062434621137,30,1,0.27022345346832044,1
805,0.30072001677349014,120,1,0.5667082868939973,1
806,0.7294394221728466,60,0,0.10883143686972019,0
807,0.8565903049950766,60,2,0.4738586180735106,1
808,0.22396576465083412,60,0,1.0274233468557157,0
809,0.7553563424637516,90,0,0.8410741669394971,0
810,0.7987991334350473,90,0,1.1472396194493102,1
811,0.7534717054706062,90,0,0.5556889265183129,1
812,0.9246631014555738,120,3,0.5733907881759518,1
813,0.565532994934022,15,0,0.2717984420452453,0
814,0.21205511300313667,120,2,1.1869419310787463,0
815,0.22360708303405807,30,0,0.45937254969446983,0
816,0.5817788648215806,0,0,0.11411902153634064,0
817,0.6012643345205175,15,0,0.6933711982494696,0
818,0.6994904711341992,0,0,0.4538716282880584,0
819,0.555417811819885,0,0,0.7971110998947205,0
820,0.8279644534671055,0,0,0.603540235822943,1
821,0.08900852756526773,120,0,0.9691245471813524,0
822,0.6104536203026679,60,0,0.4877851348531508,1
823,0.5553371411734308,120,0,0.8818121360295197,0
824,0.2577678941528744,60,2,0.7392780363070022,1
825,0.9475975001810057,90,0,0.22400837134587132,1
826,0.8804283806898786,90,1,0.5579433179643356,1
827,0.1855059158398476,15,0,0.11174214295223933,0
828,0.33810739443117555,15,0,0.940081466620745,0
829,0.8390302457187324,60,1,0.16216909432657522,1
830,0.7042519714729681,60,0,0.42040807754761655,0
831,0.8985153016362869,0,0,0.6287454081660053,0
832,0.3649452568974133,30,0,0.18153868856111777,1
833,0.8602118075335607,0,0,1.1106280681295075,0
834,0.6870318885063221,90,0,0.11023460655369766,1
835,0.2659449192446944,30,0,0.8524649726743487,0
836,0.5797739800899958,30,0,0.584462109590417,0
837,0.5407441515931778,90,0,0.5826186190419717,1
838,0.5294295910655831,0,0,1.0016525995280015,0
839,0.3418826577538138,0,1,0.9938645542521146,0
840,0.513561064783408,90,1,1.0966977553746582,1
841,0.25647850460430344,15,0,0.9883827451877455,0
842,0.5591923764444854,30,0,0.6638878470269062,0
843,0.9049348060368095,30,0,0.984461471757372,0
844,0.6458852353243809,90,1,1.1229492334281,1
845,0.6035632594649436,0,0,0.4592609759966946,1
846,0.305574711423244,90,1,0.17170916212653156,1
847,0.741544626695949,15,3,0.7921127734844772,1
848,0.8553424532317213,0,1,0.47115981804730156,0
849,0.5751597121343222,30,0,0.8055849293187963,0
850,0.7391977376935221,60,1,0.44923974478923223,1
851,0.15456348015498028,15,2,1.0799563234733789,1
852,0.829036905425813,90,1,0.3230066430408508,1
853,0.20213131467480688,60,0,0.9459027194033566,0
854,0.226843681291586,120,1,1.0142794451429233,0
855,0.3627537804610411,0,0,0.7257631485676534,0
856,0.6893592391847749,120,1,0.6637736630301762,1
857,0.13947406241222696,15,0,0.7026802799007922,0
858,0.658369682447225,30,0,0.6075401078608162,0
859,0.5024734861310376,60,0,0.2164043769759968,0
860,0.07438005863415598,30,0,0.14253632358559434,0
861,0.41695251043291354,120,0,0.7525659742996578,0
862,0.47209414492007457,60,1,0.4352126050435958,1
863,0.6978521496768103,15,0,0.7277463672769613,1
864,0.3869028464530267,15,2,0.2880718487836277,0
865,0.3572501788295211,60,0,0.8671719361035121,0
866,0.5605081972381772,30,0,0.40506180033905104,1
867,0.21376798881743952,15,2,0.3386166071615288,0
868,0.47021380722028616,30,3,0.7497466392865455,1
869,0.31893272982220056,30,0,0.6568481076680108,0
870,0.9513175927607008,15,0,1.1594857145294395,0
871,0.8333330732957228,30,0,0.8012743140806095,1
872,0.8177623848320635,90,0,0.6755172777953633,1
873,0.6746673614618691,30,0,1.0953386539485737,0
874,0.8554068644670101,30,0,0.7103787978246604,1
875,0.8569484847132378,15,1,0.3293434961022956,1
876,0.5953040304745704,60,0,1.1412791576743582,0
877,0.20164826382722562,90,1,0.35561453370672447,0
878,0.5573651599962566,30,0,0.7997103785863762,1
879,0.7039529973902756,120,0,0.8437777546118171,1
880,0.5807773614267758,30,1,0.3416415797276412,1
881,0.1764145803834864,30,0,0.411627395896473,0
882,0.2511279250801267,90,1,0.9580569125215694,0
883,0.06735497133139047,120,0,0.18133068129556595,1
884,0.9325348741486468,90,0,1.1340680978216366,1
885,0.7765037803257722,60,0,1.0283357087641258,0
886,0.771959878504096,120,1,0.6396899939903881,1
887,0.8888434581024017,0,1,0.1609008550665098,1
888,0.11058119769195365,60,0,0.7598034549113466,0
889,0.5666685774431809,120,0,1.10027416107926,1
890,0.552209781074287,0,1,0.3346495141089098,0
891,0.9177291881193319,120,0,0.9505339686644603,1
892,0.38909182401272946,90,0,0.8380045153133375,1
893,0.5317790449846745,30,1,1.0695477207938864,1
894,0.8768882356172875,120,0,0.38867001831423464,1
895,0.8391775812172482,30,1,0.4063879732634743,0
896,0.08929103249559203,60,1,0.8458625033678958,0
897,0.701962357118386,0,0,0.9120636989481867,0
898,0.8315120308396761,90,0,1.082118553138004,1
899,0.29522587670579964,120,0,0.14558812873890792,1
900,0.27660819847097484,30,0,0.43200214261672454,0
901,0.39812492183562875,15,0,0.23333343922571112,0
902,0.7485789402176114,90,1,0.575467384220236,1
903,0.1222148094231817,120,1,1.0412432301824246,1
904,0.46109215655274316,60,0,0.28013013653761953,0
905,0.787147564014621,90,2,0.950141034237668,1
906,0.6440288727561708,90,0,0.7260929733880217,0
907,0.4179407284641392,90,0,1.083773255716709,1
908,0.661495931361674,120,0,0.6223575732280349,0
909,0.7184234127501091,90,1,0.20941817535041496,1
910,0.9221784522101178,0,1,0.8161217725164827,0
911,0.6391283861784202,0,0,0.6268142345405305,0
912,0.881790031550969,60,1,1.1192182441564469,1
913,0.0974079366061194,120,0,0.4145380183725237,1
914,0.23532742421627872,30,0,0.12530910770351716,0
